Direction,Title,Filename,Size_GB,Quality_Score,Reason
Ali → Chris,infinity pool c0ke mkv,Infinity Pool (2023) {imdb-tt10365998} {edition-Uncut} [Bluray-1080p][HDR10][EAC3 5.1][x265]-c0kE.mkv,23.16,0,Only Ali has this file
Ali → Chris,antlers p 5 1 ift mkv,Antlers.2021.1080p.BluRay.DD+5.1.x264-iFT.mkv,10.91,0,Only Ali has this file
Ali → Chris,love hard tepes mkv,Love Hard (2021) {imdb-tt10752004} [NF][WEBDL-1080p][HDR10][EAC3 Atmos 5.1][HEVC]-TEPES.mkv,4.47,0,Only Ali has this file
Ali → Chris,candy cane lane kitsune mkv,Candy Cane Lane (2023) {imdb-tt21328106} [AMZN][WEBDL-1080p Proper][EAC3 Atmos 5.1][h264]-Kitsune.mkv,7.03,0,Only Ali has this file
Ali → Chris,its a wonderful life p flac 2 0 dovi pter mkv,Its.a.Wonderful.Life.1946.1080p.UHD.BluRay.FLAC.2.0.DoVi.HDR.x265-PTer.mkv,16.82,0,Only Ali has this file
Ali → Chris,adele live at the royal albert hall p mkv,Adele.Live.At.The.Royal.Albert.Hall.2011.1080p.BluRay.DTS.x264.mkv,7.65,0,Only Ali has this file
Ali → Chris,sniper rogue mission evo mkv,Sniper Rogue Mission (2022) {imdb-tt21222434} - [Bluray-1080p][DTS 5.1][x264]-EVO.mkv,9.64,0,Only Ali has this file
Ali → Chris,the bricklayer sphd mkv,The Bricklayer (2023) {imdb-tt2016303} [Bluray-1080p][EAC3 5.1][x264]-SPHD.mkv,13.86,0,Only Ali has this file
Ali → Chris,my babysitter's a vampire the movie nf + 5 1 mateusfoxx mkv,My.Babysitter's.a.Vampire.The.Movie.2010.NF.WEB-DL.DD+.5.1.H.264-MateusFoxx.mkv,4.20,0,Only Ali has this file
Ali → Chris,the watch hdmaniacs mkv,The Watch (2012) {imdb-tt1298649} [Bluray-1080p][DTS 5.1][x264]-HDMaNiAcS.mkv,14.63,0,Only Ali has this file
Ali → Chris,american gangster sm737 mkv,American Gangster (2007) {imdb-tt0765429} {edition-Unrated} [Bluray-1080p][DV HDR10Plus][EAC3 7.1][x265]-SM737.mkv,11.52,0,Only Ali has this file
Ali → Chris,the end of the tour viethd mkv,The End of the Tour (2015) {imdb-tt3416744} [Bluray-1080p][DTS 5.1][x264]-VietHD.mkv,18.16,0,Only Ali has this file
Ali → Chris,just friends p dimension mkv,Just.Friends.2005.1080p.Bluray.X264-DIMENSION.mkv,7.95,0,Only Ali has this file
Ali → Chris,dear evan hansen p 7 1 ift mkv,Dear.Evan.Hansen.2021.1080p.BluRay.DD+7.1.x264-iFT.mkv,13.54,0,Only Ali has this file
Ali → Chris,the way back viethd mkv,The Way Back (2010) {imdb-tt1023114} [Bluray-1080p][AC3 5.1][x264]-VietHD.mkv,17.04,0,Only Ali has this file
Ali → Chris,trolls holiday in harmony fl00f mkv,Trolls Holiday in Harmony (2021) {imdb-tt15720718} - [Bluray-1080p][DTS 5.1][x264]-fl00f.mkv,2.12,0,Only Ali has this file
Ali → Chris,clara sola rusted mkv,Clara Sola (2021) {imdb-tt12637442} [Bluray-1080p][DTS-HD MA 5.1][x264]-RUSTED.mkv,15.16,0,Only Ali has this file
Ali → Chris,10 cloverfield lane p ddp 7 1 legi0n mkv,10 Cloverfield Lane 2016 1080p BluRay DDP 7.1 DV x265-LEGi0N.mkv,17.97,0,Only Ali has this file
Ali → Chris,adventures in babysitting p hdmaniacs mkv,Adventures.In.Babysitting.1987.1080p.BluRay.DTS.x264-HDMaNiAcS.mkv,11.88,0,Only Ali has this file
Ali → Chris,peter pan p ctrlhd mkv,peter.pan.2003.1080p.bluray.dts.x264-ctrlhd.mkv,8.74,0,Only Ali has this file
Ali → Chris,transporter 2 playhd mkv,Transporter 2 (2005) {imdb-tt0388482} {edition-Uncut} [Bluray-1080p][EAC3 5.1][x264]-playHD.mkv,12.30,0,Only Ali has this file
Ali → Chris,hellraiser risehd mkv,Hellraiser (2022) {imdb-tt0887261} - [Bluray-1080p][TrueHD Atmos 7.1][x264]-RiSEHD.mkv,27.54,0,Only Ali has this file
Ali → Chris,aladdin and the king of thieves playhd mkv,Aladdin and the King of Thieves (1996) {imdb-tt0115491} - [Bluray-1080p][EAC3 5.1][x264]-playHD.mkv,10.89,0,Only Ali has this file
Ali → Chris,the most wonderful time of the year p untouchables mkv,The.Most.Wonderful.Time.Of.The.Year.2008.1080p.BluRay.x264-UNTOUCHABLES.mkv,6.56,0,Only Ali has this file
Ali → Chris,max manus man of war reptile mkv,Max Manus Man of War (2008) {imdb-tt1029235} [Bluray-1080p][DTS 5.1][x264]-REPTiLE.mkv,14.52,0,Only Ali has this file
Ali → Chris,summerland ift mkv,Summerland (2020) {imdb-tt6841122} [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,9.68,0,Only Ali has this file
Ali → Chris,the prince p cytsunee mkv,The.Prince.2014.1080p.BluRay.DTS.x264-CyTSuNee.mkv,6.54,0,Only Ali has this file
Ali → Chris,immortals p d z0n3 mkv,Immortals.2011.1080p.BluRay.DTS.x264.D-Z0N3.mkv,11.98,0,Only Ali has this file
Ali → Chris,please don't destroy the treasure of foggy mountain tabularia mkv,Please Don't Destroy The Treasure of Foggy Mountain (2023) {imdb-tt21335356} [Bluray-1080p][DTS-HD MA 5.1][x264]-TABULARiA.mkv,6.46,0,Only Ali has this file
Ali → Chris,friday the 13th part iii ift mkv,Friday the 13th Part III (1982) {imdb-tt0083972} [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,13.46,0,Only Ali has this file
Ali → Chris,out of death c0ke mkv,Out of Death (2021) {imdb-tt12528166} [Bluray-1080p][EAC3 5.1][x264]-c0kE.mkv,13.94,0,Only Ali has this file
Ali → Chris,memoir of a snail zorosenpai mkv,Memoir of a Snail (2024) {imdb-tt23770030} [Bluray-1080p][EAC3 5.1][x264]-ZoroSenpai.mkv,10.76,0,Only Ali has this file
Ali → Chris,fc mkv,hd1080-fc.mkv,7.95,0,Only Ali has this file
Ali → Chris,dear santa kitsune mkv,Dear Santa (2024) {imdb-tt2396431} [AMZN][WEBDL-1080p][EAC3 Atmos 5.1][h264]-Kitsune.mkv,6.51,0,Only Ali has this file
Ali → Chris,hypnotic pter mkv,Hypnotic (2023) {imdb-tt8080204} [Bluray-1080p][DV HDR10][EAC3 7.1][x265]-PTer.mkv,11.57,0,Only Ali has this file
Ali → Chris,thanksgiving sqs mkv,Thanksgiving (2023) {imdb-tt1448754} [Bluray-1080p][DV HDR10][EAC3 Atmos 5.1][x265]-SQS.mkv,6.83,0,Only Ali has this file
Ali → Chris,the dark tower p ddp 7 1 d z0n3 mkv,The.Dark.Tower.2017.1080p.UHD.BluRay.DDP.7.1.HDR.x265.D-Z0N3.mkv,15.72,0,Only Ali has this file
Ali → Chris,onward p 7 1 don mkv,Onward 2020 1080p UHD BluRay DD+7.1 HDR x265-DON.mkv,14.19,0,Only Ali has this file
Ali → Chris,scream 3 p ctrlhd mkv,Scream.3.2000.1080p.BluRay.DTS.x264-CtrlHD.mkv,11.13,0,Only Ali has this file
Ali → Chris,annie pter mkv,Annie (2014) {imdb-tt1823664} - [Bluray-1080p][EAC3 5.1][x264]-PTer.mkv,6.57,0,Only Ali has this file
Ali → Chris,casino royale uncut p dd5 1 ncmt mkv,Casino.Royale.2006.UNCUT.1080p.UHD.BluRay.DD5.1.HDR.x265-NCmt.mkv,19.02,0,Only Ali has this file
Ali → Chris,arcadian bitor mkv,Arcadian (2024) {imdb-tt22939186} [Bluray-1080p][EAC3 Atmos 5.1][x264]-BiTOR.mkv,8.67,0,Only Ali has this file
Ali → Chris,the boss baby family business c0ke mkv,The Boss Baby Family Business (2021) {imdb-tt6932874} [Bluray-1080p][DV HDR10][EAC3 7.1][x265]-c0kE.mkv,10.18,0,Only Ali has this file
Ali → Chris,love rosie p viethd mkv,Love.Rosie.2014.1080p.BluRay.DTS.x264-VietHD.mkv,16.91,0,Only Ali has this file
Ali → Chris,the smashing machine flux mkv,The Smashing Machine (2025) {imdb-tt11214558} - [AMZN][WEBDL-1080p][EAC3 Atmos 5.1][h264]-FLUX.mkv,8.68,0,Only Ali has this file
Ali → Chris,blade p 7 1 dovi don mkv,Blade 1998 1080p UHD BluRay DD+7.1 DoVi x265-DON.mkv,14.42,0,Only Ali has this file
Ali → Chris,pineapple express sm737 mkv,Pineapple Express (2008) {imdb-tt0910936} [Bluray-1080p][DV HDR10][EAC3 Atmos 5.1][x265]-SM737.mkv,6.90,0,Only Ali has this file
Ali → Chris,mr poppers penguins ebp mkv,Mr. Poppers Penguins (2011) {imdb-tt1396218} [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,6.46,0,Only Ali has this file
Ali → Chris,olafs frozen adventure p handjob mkv,Olafs.Frozen.Adventure.2017.1080p.BluRay.x264-HANDJOB.mkv,1.44,0,Only Ali has this file
Ali → Chris,snowden zorosenpai mkv,Snowden (2016) {imdb-tt3774114} - [Bluray-1080p][EAC3 5.1][x264]-ZoroSenpai.mkv,19.23,0,Only Ali has this file
Ali → Chris,mississippi grind ift mkv,Mississippi Grind (2015) {imdb-tt2349144} [Bluray-1080p][DTS 5.1][x264]-iFT.mkv,13.07,0,Only Ali has this file
Ali → Chris,drive angry p hdmaniacs mkv,Drive.Angry.2011.1080p.BluRay.DTS.x264-HDMaNiAcS.mkv,10.22,0,Only Ali has this file
Ali → Chris,get smart ill mkv,Get Smart (2008) {imdb-tt0425061} [Bluray-1080p][AC3 5.1][x264]-iLL.mkv,7.91,0,Only Ali has this file
Ali → Chris,airline the quest p mkv,airline-the.quest_1080p.mkv,7.65,0,Only Ali has this file
Ali → Chris,burning bright aaf mkv,Burning Bright (2010) {imdb-tt1244658} [Bluray-1080p][DTS 5.1][x264]-aAF.mkv,6.55,0,Only Ali has this file
Ali → Chris,joyland dariush mkv,Joyland (2022) {imdb-tt19719976} [Bluray-1080p][EAC3 5.1][x264]-Dariush.mkv,17.12,0,Only Ali has this file
Ali → Chris,dora and the lost city of gold p 7 1 sbr mkv,Dora.and.the.Lost.City.of.Gold.2019.1080p.BluRay.DD+7.1.x264-SbR.mkv,10.79,0,Only Ali has this file
Ali → Chris,dead again mimic mkv,Dead Again (1991) {imdb-tt0101669} [Bluray-1080p][TrueHD 5.1][x264]-mimic.mkv,19.02,0,Only Ali has this file
Ali → Chris,aquaman hdc mkv,Aquaman (2018) {imdb-tt1477834} [Bluray-1080p][TrueHD Atmos 7.1][x264]-HDC.mkv,19.60,0,Only Ali has this file
Ali → Chris,friday the 13th sqs mkv,Friday the 13th (2009) {imdb-tt0758746} [Bluray-1080p][DV HDR10][EAC3 5.1][x265]-SQS.mkv,6.41,0,Only Ali has this file
Ali → Chris,george carlin complaints and grievances ntsc dvd dd2 0 mpeg 2 s0nny mkv,George.Carlin.Complaints.and.Grievances.2001.NTSC.DVD.DD2.0.MPEG-2.REMUX-S0NNY.mkv,2.34,0,Only Ali has this file
Ali → Chris,a cure for wellness tayto mkv,A Cure for Wellness (2017) {imdb-tt4731136} [Bluray-1080p][DTS-ES 5.1][x264]-TayTO.mkv,15.34,0,Only Ali has this file
Ali → Chris,champions hidt mkv,Champions (2023) {imdb-tt15339570} - [Bluray-1080p][EAC3 5.1][x264]-HiDt.mkv,12.36,0,Only Ali has this file
Ali → Chris,die hard don mkv,Die Hard (1988) {imdb-tt0095016} [Bluray-1080p][DTS 5.1][x264]-DON.mkv,13.99,0,Only Ali has this file
Ali → Chris,bones and all scare mkv,Bones and All (2022) {imdb-tt10168670} [Bluray-1080p][TrueHD Atmos 7.1][x264]-scare.mkv,18.52,0,Only Ali has this file
Ali → Chris,sebastian maniscalco why would you do that megabox mkv,Sebastian Maniscalco Why Would You Do That (2016) {imdb-tt6295304} [WEBDL-1080p][EAC3 2.0][x264]-MEGABOX.mkv,1.43,0,Only Ali has this file
Ali → Chris,uprising kitsune mkv,Uprising (2024) {imdb-tt27987046} [NF][WEBDL-1080p][DV][EAC3 Atmos 5.1][h265]-Kitsune.mkv,4.74,0,Only Ali has this file
Ali → Chris,beauty and the beast chotab mkv,Beauty and the Beast (1991) {imdb-tt0101414} [Bluray-1080p][DTS 5.1][x264]-Chotab.mkv,8.96,0,Only Ali has this file
Ali → Chris,atomic blonde ncmt mkv,Atomic Blonde (2017) {imdb-tt2406566} [Bluray-1080p][HDR10][EAC3 Atmos 7.1][x265]-NCmt.mkv,15.15,0,Only Ali has this file
Ali → Chris,from paris with love p dxva d z0n3 mkv,From.Paris.With.Love.2010.1080p.BluRay.DTS.dxva.x264.D-Z0N3.mkv,13.07,0,Only Ali has this file
Ali → Chris,scream 4 rerip p dd5 1 crisc mkv,Scream.4.2011.RERiP.1080p.BluRay.DD5.1.x264-CRiSC.mkv,10.17,0,Only Ali has this file
Ali → Chris,fistful of vengeance repack p nf ddp5 1 flux mkv,Fistful.of.Vengeance.2022.REPACK.1080p.NF.WEB-DL.DDP5.1.Atmos.H.264-FLUX.mkv,4.35,0,Only Ali has this file
Ali → Chris,middle men otaibi mkv,Middle Men (2009) {imdb-tt1251757} [Bluray-1080p][DTS 5.1][x264]-Otaibi.mkv,11.93,0,Only Ali has this file
Ali → Chris,deception p 5 1 lord mkv,Deception 2008 1080p BluRay DD+5.1 x264-LoRD.mkv,13.63,0,Only Ali has this file
Ali → Chris,thelma and louise c0ke mkv,Thelma and Louise (1991) {imdb-tt0103074} [Bluray-1080p Proper][DV HDR10][EAC3 5.1][x265]-c0kE.mkv,24.01,0,Only Ali has this file
Ali → Chris,the bridge on the river kwai pter mkv,The Bridge on the River Kwai (1957) {imdb-tt0050212} [Bluray-1080p][DV HDR10][EAC3 7.1][x265]-PTer.mkv,26.12,0,Only Ali has this file
Ali → Chris,shazam! sm737 mkv,Shazam! (2019) {imdb-tt0448115} - [Bluray-1080p][EAC3 Atmos 5.1][DV HDR10][x265]-SM737.mkv,7.28,0,Only Ali has this file
Ali → Chris,outlaw king ntg mkv,Outlaw King (2018) {imdb-tt6679794} [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-NTG.mkv,5.26,0,Only Ali has this file
Ali → Chris,the christmas chronicles parttwo p nf web ddp5 1 ajp69 mkv,The.Christmas.Chronicles.PartTwo.2020.1080p.NF.WEB.DDP5.1.Atmos.x264-AJP69.mkv,10.36,0,Only Ali has this file
Ali → Chris,beerfest hallowed mkv,Beerfest (2006) {imdb-tt0486551} - {edition-Unrated} [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,8.71,0,Only Ali has this file
Ali → Chris,the santa clause 3 the escape clause hallowed mkv,The Santa Clause 3 The Escape Clause (2006) {imdb-tt0452681} [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,6.84,0,Only Ali has this file
Ali → Chris,the jerk meesta mkv,The Jerk (1979) {imdb-tt0079367} [Bluray-1080p][EAC3 5.1][x264]-MeeSta.mkv,11.36,0,Only Ali has this file
Ali → Chris,top secret p via plus comm mag mkv,Top.Secret.1984.1080p.BluRay.VIA.Plus.Comm.DTS.x264-MaG.mkv,10.93,0,Only Ali has this file
Ali → Chris,the eternal daughter playhd mkv,The Eternal Daughter (2022) {imdb-tt13874422} [Bluray-1080p][EAC3 5.1][x264]-playHD.mkv,12.02,0,Only Ali has this file
Ali → Chris,the tigger movie don mkv,The Tigger Movie (2000) {imdb-tt0220099} [Bluray-1080p][AC3 5.1][x264]-DON.mkv,3.92,0,Only Ali has this file
Ali → Chris,28 years later hidt mkv,28 Years Later (2025) {imdb-tt10548174} - [Hybrid][Bluray-1080p][EAC3 Atmos 5.1][DV HDR10Plus][x265]-HiDt.mkv,13.86,0,Only Ali has this file
Ali → Chris,jack and jill counterfeit mkv,Jack and Jill (2011) {imdb-tt0810913} [Bluray-1080p][DTS 5.1][x264]-Counterfeit.mkv,6.55,0,Only Ali has this file
Ali → Chris,the best christmas pageant ever hallowed mkv,The Best Christmas Pageant Ever (2024) {imdb-tt2347285} - [Bluray-1080p][EAC3 Atmos 5.1][x264]-hallowed.mkv,7.66,0,Only Ali has this file
Ali → Chris,the night before p ma 5 1 dxva framestor mkv,The.Night.Before.2015.BluRay.1080p.DTS-HD.MA.5.1.x264.dxva-FraMeSToR.mkv,11.20,0,Only Ali has this file
Ali → Chris,mulholland dr p 5 1 dovi c0ke mkv,Mulholland.Dr.2001.1080p.UHD.BluRay.DD+5.1.DoVi.x265-c0kE.mkv,27.80,0,Only Ali has this file
Ali → Chris,guns akimbo ift mkv,Guns Akimbo (2020) {imdb-tt6902676} [Bluray-1080p][DTS 5.1][x264]-iFT.mkv,11.69,0,Only Ali has this file
Ali → Chris,gattaca tayto mkv,Gattaca (1997) {imdb-tt0119177} [Bluray-1080p][AC3 5.1][x264]-TayTO.mkv,12.15,0,Only Ali has this file
Ali → Chris,zodiac director's cut p d z0n3 mkv,Zodiac.Director's.Cut.2007.1080p.BluRay.DTS.x264.D-Z0N3.mkv,10.91,0,Only Ali has this file
Ali → Chris,fast furious presents hobbs shaw p 7 1 don mkv,Fast.Furious.Presents.Hobbs.Shaw.2019.1080p.BluRay.DD+7.1.x264-DON.mkv,15.26,0,Only Ali has this file
Ali → Chris,assassination p hdmaniacs mkv,Assassination.2015.1080p.BluRay.DTS.x264-HDMaNiAcS.mkv,13.61,0,Only Ali has this file
Ali → Chris,explorers extended p gazer mkv,Explorers.1985.EXTENDED.1080p.BluRay.x264-GAZER.mkv,13.42,0,Only Ali has this file
Ali → Chris,grown ups hallowed mkv,Grown Ups (2010) {imdb-tt1375670} - [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,7.66,0,Only Ali has this file
Ali → Chris,the cat in the hat ntb mkv,The Cat in the Hat (2003) {imdb-tt0312528} - [Bluray-1080p][DTS 5.1][x264]-NTb.mkv,10.24,0,Only Ali has this file
Ali → Chris,mary queen of scots p 7 1 don mkv,Mary Queen of Scots 2018 1080p BluRay DD+7.1 x264-DON.mkv,16.60,0,Only Ali has this file
Ali → Chris,ford v ferrari legi0n mkv,Ford v Ferrari (2019) {imdb-tt1950186} [Bluray-1080p][DV HDR10][TrueHD Atmos 7.1][x265]-LEGi0N.mkv,21.20,0,Only Ali has this file
Ali → Chris,off limits nordichd mkv,Off Limits (1988) {imdb-tt0095774} [Bluray-1080p][AC3 2.0][x264]-NORDiCHD.mkv,6.55,0,Only Ali has this file
Ali → Chris,dont move kitsune mkv,Dont Move (2024) {imdb-tt24807110} [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-Kitsune.mkv,3.55,0,Only Ali has this file
Ali → Chris,lego star wars holiday special roccat mkv,LEGO Star Wars Holiday Special (2020) {imdb-tt12885438} [WEBDL-1080p][EAC3 5.1][h264]-ROCCaT.mkv,2.75,0,Only Ali has this file
Ali → Chris,a long way down p mkv,A.Long.Way.Down.2014.1080p.BluRay.DTS.x264.mkv,8.88,0,Only Ali has this file
Ali → Chris,the twister caught in the storm flux mkv,The Twister Caught in the Storm (2025) {imdb-tt35882698} [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,5.22,0,Only Ali has this file
Ali → Chris,lagaan once upon a time in india khn mkv,Lagaan Once Upon a Time in India (2001) {imdb-tt0169102} [NF][WEBDL-1080p][EAC3 5.1][x264]-KHN.mkv,9.77,0,Only Ali has this file
Ali → Chris,ronal the barbarian handjob mkv,Ronal.the.Barbarian.Remux.x264-HANDJOB.mkv,12.91,0,Only Ali has this file
Ali → Chris,the post p es ncmt mkv,The.Post.2017.1080p.BluRay.DTS-ES.x264-NCmt.mkv,17.88,0,Only Ali has this file
Ali → Chris,london calling justwatch mkv,London Calling (2025) {imdb-tt30425872} - [Bluray-1080p][DTS-HD MA 5.1][x264]-JustWatch.mkv,18.45,0,Only Ali has this file
Ali → Chris,carriers pter mkv,Carriers (2009) {imdb-tt0806203} - [Hybrid][Bluray-1080p][EAC3 5.1][x264]-PTer.mkv,11.05,0,Only Ali has this file
Ali → Chris,jiu jitsu p 5 1 ift mkv,Jiu.Jitsu.2020.1080p.BluRay.DD+5.1.x264-iFT.mkv,11.22,0,Only Ali has this file
Ali → Chris,the drop p viethd mkv,The.Drop.2014.1080p.BluRay.DTS.x264-VietHD.mkv,9.46,0,Only Ali has this file
Ali → Chris,sonic the hedgehog 3 pignus mkv,Sonic the Hedgehog 3 (2024) {imdb-tt18259086} [Bluray-1080p][TrueHD Atmos 7.1][x264]-PiGNUS.mkv,14.16,0,Only Ali has this file
Ali → Chris,ava ift mkv,Ava (2020) {imdb-tt8784956} [Bluray-1080p][DTS 5.1][x264]-iFT.mkv,9.67,0,Only Ali has this file
Ali → Chris,trolls world tour ift mkv,Trolls World Tour (2020) {imdb-tt6587640} [Bluray-1080p][EAC3 7.1][x264]-iFT.mkv,7.84,0,Only Ali has this file
Ali → Chris,donovans reef c0ke mkv,Donovans Reef (1963) {imdb-tt0057007} [Bluray-1080p][FLAC 1.0][x264]-c0kE.mkv,21.30,0,Only Ali has this file
Ali → Chris,zack and miri make a porno don mkv,Zack and Miri Make a Porno (2008) {imdb-tt1007028} [Bluray-1080p][DTS 5.1][x264]-DON.mkv,11.10,0,Only Ali has this file
Ali → Chris,oliver twist p hdmaniacs mkv,Oliver.Twist.2005.1080p.BluRay.DTS.x264 -HDMaNiAcS.mkv,15.14,0,Only Ali has this file
Ali → Chris,open season 3 playhd mkv,Open Season 3 (2010) {imdb-tt1646926} [Bluray-1080p][EAC3 5.1][x264]-playHD.mkv,7.44,0,Only Ali has this file
Ali → Chris,the 40 year old virgin hidt mkv,The 40 Year Old Virgin (2005) {imdb-tt0405422} - {edition-Unrated} [Bluray-1080p][EAC3 Atmos 5.1][DV HDR10][x265]-HiDt.mkv,21.50,0,Only Ali has this file
Ali → Chris,hotel transylvania transformania pter mkv,Hotel Transylvania Transformania (2022) {imdb-tt9848626} [Bluray-1080p][EAC3 5.1][x264]-PTer.mkv,5.60,0,Only Ali has this file
Ali → Chris,terrifier 3 sqs mkv,Terrifier 3 (2024) {imdb-tt27911000} [Bluray-1080p][DV HDR10][EAC3 Atmos 5.1][x265]-SQS.mkv,7.81,0,Only Ali has this file
Ali → Chris,splash p 5 1 bhdstudio mp4,Splash.1984.BluRay.1080p.DD.5.1.x264-BHDStudio.mp4,6.56,0,Only Ali has this file
Ali → Chris,the contractor p 7 1 ift mkv,The.Contractor.2022.1080p.BluRay.DD+7.1.x264-iFT.mkv,12.00,0,Only Ali has this file
Ali → Chris,the peanuts movie spyfox mkv,The Peanuts Movie (2015) {imdb-tt2452042} [Bluray-1080p][EAC3 7.1][x264]-Spyfox.mkv,5.23,0,Only Ali has this file
Ali → Chris,who invited them justwatch mkv,Who Invited Them (2022) {imdb-tt17677178} [Bluray-1080p][DTS-HD MA 5.1][x264]-JustWatch.mkv,7.89,0,Only Ali has this file
Ali → Chris,ben hur spyfox mkv,Ben-Hur (1959) {imdb-tt0052618} [Bluray-1080p][EAC3 5.1][x264]-Spyfox.mkv,14.68,0,Only Ali has this file
Ali → Chris,the witch sm737 mkv,The Witch (2016) {imdb-tt4263482} [Bluray-1080p Proper][DV HDR10][EAC3 5.1][x265]-SM737.mkv,5.34,0,Only Ali has this file
Ali → Chris,the last dragon atelier mkv,The Last Dragon (1985) {imdb-tt0089461} [Bluray-1080p][DV HDR10][EAC3 Atmos 7.1][x265]-ATELiER.mkv,24.80,0,Only Ali has this file
Ali → Chris,transformers rise of the beasts risehd mkv,Transformers Rise of the Beasts (2023) {imdb-tt5090568} [Bluray-1080p][TrueHD Atmos 7.1][h264]-RiSEHD.mkv,25.91,0,Only Ali has this file
Ali → Chris,wild p don mkv,Wild.2014.1080p.BluRay.DTS.x264-DON.mkv,12.81,0,Only Ali has this file
Ali → Chris,the amazing spider man p remastered dtshd ma d z0n3 mkv,The.Amazing.Spider-Man.2012.1080p.Remastered.BluRay.DTSHD-MA.x264.D-Z0N3.mkv,16.65,0,Only Ali has this file
Ali → Chris,you me and dupree rico mkv,You Me and Dupree (2006) {imdb-tt0463034} [Bluray-1080p][EAC3 5.1][x264]-RiCO.mkv,17.05,0,Only Ali has this file
Ali → Chris,christmas is canceled caustic mkv,Christmas Is Canceled (2021) {imdb-tt15186426} [Bluray-1080p][DTS-HD MA 5.1][x264]-CAUSTiC.mkv,5.38,0,Only Ali has this file
Ali → Chris,american fiction veto mkv,American Fiction (2023) {imdb-tt23561236} [Bluray-1080p][DTS-HD MA 5.1][x264]-VETO.mkv,14.18,0,Only Ali has this file
Ali → Chris,free willy ebp mkv,Free Willy (1993) {imdb-tt0106965} [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,15.93,0,Only Ali has this file
Ali → Chris,the railway man p ac3 hifi mkv,The.Railway.Man.2013.1080p.BluRay.AC3.x264-HiFi.mkv,12.67,0,Only Ali has this file
Ali → Chris,driving miss daisy bhdstudio mp4,Driving Miss Daisy (1989) {imdb-tt0097239} [Bluray-1080p][AC3 5.1][x264]-BHDStudio.mp4,5.93,0,Only Ali has this file
Ali → Chris,the roundup punishment playhd mkv,The Roundup Punishment (2024) {imdb-tt27811040} [Bluray-1080p][EAC3 5.1][x264]-playHD.mkv,10.49,0,Only Ali has this file
Ali → Chris,final destination bloodlines knives mkv,Final Destination Bloodlines (2025) {imdb-tt9619824} [Bluray-1080p][TrueHD Atmos 7.1][x264]-KNiVES.mkv,13.66,0,Only Ali has this file
Ali → Chris,sin city p es don mkv,Sin.City.2005.1080p.BluRay.DTS-ES.x264-DON.mkv,12.30,0,Only Ali has this file
Ali → Chris,the descendants p d z0n3 mkv,The.Descendants.2011.1080p.BluRay.DTS.x264.D-Z0N3.mkv,12.85,0,Only Ali has this file
Ali → Chris,tombstone papitahd mkv,Tombstone (1993) {imdb-tt0108358} [Bluray-1080p][DV HDR10][FLAC 2.0][x265]-PapitaHD.mkv,12.83,0,Only Ali has this file
