Group,Action,File,Score,Quality,Size_GB,Path
Fresh Off the Boat (2015) {tvdb-281618}/Season 04/S04E05,REMOVE,Fresh Off the Boat (2015) - S04E05 - Four Funerals and a Wedding [HDTV-1080p][EAC3 5.1][h264].mkv,2521,1080p/HDTV/DD+/AVC,2.19,/mnt/synology/rs-tv/Fresh Off the Boat (2015) {tvdb-281618}/Season 04/Fresh Off the Boat (2015) - S04E05 - Four Funerals and a Wedding [HDTV-1080p][EAC3 5.1][h264].mkv
Game of Thrones (2011) {tvdb-121361}/Season 08/S08E03,KEEP,Game of Thrones (2011) - S08E03 - The Long Night [WEBDL-1080p][EAC3 Atmos 5.1][x264]-BANDOLEROS.mkv,3900,1080p/WEBDL/Atmos/AVC,5.10,/mnt/synology/rs-tv/Game of Thrones (2011) {tvdb-121361}/Season 08/Game of Thrones (2011) - S08E03 - The Long Night [WEBDL-1080p][EAC3 Atmos 5.1][x264]-BANDOLEROS.mkv
Game of Thrones (2011) {tvdb-121361}/Season 08/S08E03,REMOVE,Game of Thrones (2011) - S08E03 - The Long Night [HDTV-1080p][EAC3 5.1][h264].mkv,2543,1080p/HDTV/DD+/AVC,4.32,/mnt/synology/rs-tv/Game of Thrones (2011) {tvdb-121361}/Season 08/Game of Thrones (2011) - S08E03 - The Long Night [HDTV-1080p][EAC3 5.1][h264].mkv
Generation Kill (2008) {tvdb-82109}/Season 01/S01E01,KEEP,Generation Kill (2008) - S01E01 - Get Some [HMAX][WEBDL-1080p][AC3 5.1][h264]-SLiGNOME.mkv,3491,1080p/WEBDL/DD/AVC,4.14,/mnt/synology/rs-tv/Generation Kill (2008) {tvdb-82109}/Season 01/Generation Kill (2008) - S01E01 - Get Some [HMAX][WEBDL-1080p][AC3 5.1][h264]-SLiGNOME.mkv
Generation Kill (2008) {tvdb-82109}/Season 01/S01E01,REMOVE,Generation Kill (2008) - S01E01 - Get Some [WEBRip-1080p][EAC3 5.1][HEVC]-d3g.mkv,2772,1080p/WEBRip/DD+/HEVC,2.28,/mnt/synology/rs-tv/Generation Kill (2008) {tvdb-82109}/Season 01/Generation Kill (2008) - S01E01 - Get Some [WEBRip-1080p][EAC3 5.1][HEVC]-d3g.mkv
Generation Kill (2008) {tvdb-82109}/Season 01/S01E02,KEEP,Generation Kill (2008) - S01E02 - The Cradle of Civilization [HMAX][WEBDL-1080p][AC3 5.1][h264]-SLiGNOME.mkv,3490,1080p/WEBDL/DD/AVC,4.08,/mnt/synology/rs-tv/Generation Kill (2008) {tvdb-82109}/Season 01/Generation Kill (2008) - S01E02 - The Cradle of Civilization [HMAX][WEBDL-1080p][AC3 5.1][h264]-SLiGNOME.mkv
Generation Kill (2008) {tvdb-82109}/Season 01/S01E02,REMOVE,Generation Kill (2008) - S01E02 - The Cradle of Civilization [WEBRip-1080p][EAC3 5.1][HEVC]-d3g.mkv,2772,1080p/WEBRip/DD+/HEVC,2.25,/mnt/synology/rs-tv/Generation Kill (2008) {tvdb-82109}/Season 01/Generation Kill (2008) - S01E02 - The Cradle of Civilization [WEBRip-1080p][EAC3 5.1][HEVC]-d3g.mkv
Generation Kill (2008) {tvdb-82109}/Season 01/S01E03,KEEP,Generation Kill (2008) - S01E03 - Screwby [HMAX][WEBDL-1080p][AC3 5.1][h264]-SLiGNOME.mkv,3488,1080p/WEBDL/DD/AVC,3.83,/mnt/synology/rs-tv/Generation Kill (2008) {tvdb-82109}/Season 01/Generation Kill (2008) - S01E03 - Screwby [HMAX][WEBDL-1080p][AC3 5.1][h264]-SLiGNOME.mkv
Generation Kill (2008) {tvdb-82109}/Season 01/S01E03,REMOVE,Generation Kill (2008) - S01E03 - Screwby [WEBRip-1080p][EAC3 5.1][HEVC]-d3g.mkv,2770,1080p/WEBRip/DD+/HEVC,2.09,/mnt/synology/rs-tv/Generation Kill (2008) {tvdb-82109}/Season 01/Generation Kill (2008) - S01E03 - Screwby [WEBRip-1080p][EAC3 5.1][HEVC]-d3g.mkv
Generation Kill (2008) {tvdb-82109}/Season 01/S01E04,KEEP,Generation Kill (2008) - S01E04 - Combat Jack [HMAX][WEBDL-1080p][AC3 5.1][h264]-SLiGNOME.mkv,3490,1080p/WEBDL/DD/AVC,4.04,/mnt/synology/rs-tv/Generation Kill (2008) {tvdb-82109}/Season 01/Generation Kill (2008) - S01E04 - Combat Jack [HMAX][WEBDL-1080p][AC3 5.1][h264]-SLiGNOME.mkv
Generation Kill (2008) {tvdb-82109}/Season 01/S01E04,REMOVE,Generation Kill (2008) - S01E04 - Combat Jack [WEBRip-1080p][EAC3 5.1][HEVC]-d3g.mkv,2772,1080p/WEBRip/DD+/HEVC,2.23,/mnt/synology/rs-tv/Generation Kill (2008) {tvdb-82109}/Season 01/Generation Kill (2008) - S01E04 - Combat Jack [WEBRip-1080p][EAC3 5.1][HEVC]-d3g.mkv
Generation Kill (2008) {tvdb-82109}/Season 01/S01E05,KEEP,Generation Kill (2008) - S01E05 - A Burning Dog [HMAX][WEBDL-1080p][AC3 5.1][h264]-SLiGNOME.mkv,3491,1080p/WEBDL/DD/AVC,4.18,/mnt/synology/rs-tv/Generation Kill (2008) {tvdb-82109}/Season 01/Generation Kill (2008) - S01E05 - A Burning Dog [HMAX][WEBDL-1080p][AC3 5.1][h264]-SLiGNOME.mkv
Generation Kill (2008) {tvdb-82109}/Season 01/S01E05,REMOVE,Generation Kill (2008) - S01E05 - A Burning Dog [WEBRip-1080p][EAC3 5.1][HEVC]-d3g.mkv,2773,1080p/WEBRip/DD+/HEVC,2.31,/mnt/synology/rs-tv/Generation Kill (2008) {tvdb-82109}/Season 01/Generation Kill (2008) - S01E05 - A Burning Dog [WEBRip-1080p][EAC3 5.1][HEVC]-d3g.mkv
Generation Kill (2008) {tvdb-82109}/Season 01/S01E06,KEEP,Generation Kill (2008) - S01E06 - Stay Frosty [HMAX][WEBDL-1080p][AC3 5.1][h264]-SLiGNOME.mkv,3490,1080p/WEBDL/DD/AVC,4.02,/mnt/synology/rs-tv/Generation Kill (2008) {tvdb-82109}/Season 01/Generation Kill (2008) - S01E06 - Stay Frosty [HMAX][WEBDL-1080p][AC3 5.1][h264]-SLiGNOME.mkv
Generation Kill (2008) {tvdb-82109}/Season 01/S01E06,REMOVE,Generation Kill (2008) - S01E06 - Stay Frosty [WEBRip-1080p][EAC3 5.1][HEVC]-d3g.mkv,2772,1080p/WEBRip/DD+/HEVC,2.21,/mnt/synology/rs-tv/Generation Kill (2008) {tvdb-82109}/Season 01/Generation Kill (2008) - S01E06 - Stay Frosty [WEBRip-1080p][EAC3 5.1][HEVC]-d3g.mkv
Generation Kill (2008) {tvdb-82109}/Season 01/S01E07,KEEP,Generation Kill (2008) - S01E07 - Bomb in the Garden [HMAX][WEBDL-1080p][AC3 5.1][h264]-SLiGNOME.mkv,3490,1080p/WEBDL/DD/AVC,4.10,/mnt/synology/rs-tv/Generation Kill (2008) {tvdb-82109}/Season 01/Generation Kill (2008) - S01E07 - Bomb in the Garden [HMAX][WEBDL-1080p][AC3 5.1][h264]-SLiGNOME.mkv
Generation Kill (2008) {tvdb-82109}/Season 01/S01E07,REMOVE,Generation Kill (2008) - S01E07 - Bomb in the Garden [WEBRip-1080p][EAC3 5.1][HEVC]-d3g.mkv,2772,1080p/WEBRip/DD+/HEVC,2.26,/mnt/synology/rs-tv/Generation Kill (2008) {tvdb-82109}/Season 01/Generation Kill (2008) - S01E07 - Bomb in the Garden [WEBRip-1080p][EAC3 5.1][HEVC]-d3g.mkv
Harley Quinn (2019) {tvdb-365677}/Season 05/S05E06,KEEP,Harley Quinn (2019) - S05E06 - Bottle My Heart [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3516,1080p/WEBDL/DD+/AVC,1.67,/mnt/synology/rs-tv/Harley Quinn (2019) {tvdb-365677}/Season 05/Harley Quinn (2019) - S05E06 - Bottle My Heart [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv
Harley Quinn (2019) {tvdb-365677}/Season 05/S05E06,REMOVE,Harley Quinn (2019) - S05E06 - Bottle My Heart [WEBDL-1080p][EAC3 5.1][h264].mkv,3516,1080p/WEBDL/DD+/AVC,1.67,/mnt/synology/rs-tv/Harley Quinn (2019) {tvdb-365677}/Season 05/Harley Quinn (2019) - S05E06 - Bottle My Heart [WEBDL-1080p][EAC3 5.1][h264].mkv
Helstrom (2020) {tvdb-364038}/Season 01/S01E10,KEEP,Helstrom (2020) - S01E10 - Hell Storm [WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv,3513,1080p/WEBDL/DD+/AVC,1.33,/mnt/synology/rs-tv/Helstrom (2020) {tvdb-364038}/Season 01/Helstrom (2020) - S01E10 - Hell Storm [WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv
Helstrom (2020) {tvdb-364038}/Season 01/S01E10,REMOVE,Helstrom (2020) - S01E10 - Hell Storm [HDTV-1080p][EAC3 5.1][h264].mkv,2513,1080p/HDTV/DD+/AVC,1.33,/mnt/synology/rs-tv/Helstrom (2020) {tvdb-364038}/Season 01/Helstrom (2020) - S01E10 - Hell Storm [HDTV-1080p][EAC3 5.1][h264].mkv
Homeland (2011) {tvdb-247897}/Season 07/S07E10,KEEP,Homeland (2011) - S07E10 - Clarity [WEBDL-1080p Proper][EAC3 5.1][h264]-NTb.mkv,3552,1080p/WEBDL/DD+/AVC,5.22,/mnt/synology/rs-tv/Homeland (2011) {tvdb-247897}/Season 07/Homeland (2011) - S07E10 - Clarity [WEBDL-1080p Proper][EAC3 5.1][h264]-NTb.mkv
Homeland (2011) {tvdb-247897}/Season 07/S07E10,REMOVE,Homeland (2011) - S07E10 - Clarity [HDTV-720p][EAC3 5.1][h264].mkv,508,720p/HDTV/DD+/AVC,0.89,/mnt/synology/rs-tv/Homeland (2011) {tvdb-247897}/Season 07/Homeland (2011) - S07E10 - Clarity [HDTV-720p][EAC3 5.1][h264].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E01,KEEP,Invasion (2021) - S02E01 - Somethings Changed [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv,3893,1080p/WEBDL/Atmos/AVC,4.34,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E01 - Somethings Changed [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E01,REMOVE,Invasion (2021) - S02E01 - Somethings Changed [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv,3107,1080p/WEBRip/Atmos/HEVC,0.71,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E01 - Somethings Changed [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E02,KEEP,Invasion (2021) - S02E02 - Chasing Ghosts [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv,3889,1080p/WEBDL/Atmos/AVC,3.94,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E02 - Chasing Ghosts [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E02,REMOVE,Invasion (2021) - S02E02 - Chasing Ghosts [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv,3106,1080p/WEBRip/Atmos/HEVC,0.66,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E02 - Chasing Ghosts [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E03,KEEP,Invasion (2021) - S02E03 - Fireworks [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv,3886,1080p/WEBDL/Atmos/AVC,3.62,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E03 - Fireworks [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E03,REMOVE,Invasion (2021) - S02E03 - Fireworks [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv,3105,1080p/WEBRip/Atmos/HEVC,0.52,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E03 - Fireworks [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E04,KEEP,Invasion (2021) - S02E04 - The Tunnel [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv,3888,1080p/WEBDL/Atmos/AVC,3.82,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E04 - The Tunnel [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E04,REMOVE,Invasion (2021) - S02E04 - The Tunnel [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv,3105,1080p/WEBRip/Atmos/HEVC,0.51,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E04 - The Tunnel [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E05,KEEP,Invasion (2021) - S02E05 - A Voice From the Other Side [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv,3888,1080p/WEBDL/Atmos/AVC,3.83,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E05 - A Voice From the Other Side [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E05,REMOVE,Invasion (2021) - S02E05 - A Voice From the Other Side [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv,3107,1080p/WEBRip/Atmos/HEVC,0.70,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E05 - A Voice From the Other Side [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E06,KEEP,Invasion (2021) - S02E06 - Pressure Points [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv,3889,1080p/WEBDL/Atmos/AVC,3.90,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E06 - Pressure Points [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E06,REMOVE,Invasion (2021) - S02E06 - Pressure Points [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv,3105,1080p/WEBRip/Atmos/HEVC,0.56,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E06 - Pressure Points [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E07,KEEP,Invasion (2021) - S02E07 - Down the Rabbit Hole [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv,3886,1080p/WEBDL/Atmos/AVC,3.64,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E07 - Down the Rabbit Hole [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E07,REMOVE,Invasion (2021) - S02E07 - Down the Rabbit Hole [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv,3106,1080p/WEBRip/Atmos/HEVC,0.63,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E07 - Down the Rabbit Hole [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E08,KEEP,Invasion (2021) - S02E08 - Cosmic Ocean [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv,3888,1080p/WEBDL/Atmos/AVC,3.86,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E08 - Cosmic Ocean [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E08,REMOVE,Invasion (2021) - S02E08 - Cosmic Ocean [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv,3106,1080p/WEBRip/Atmos/HEVC,0.60,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E08 - Cosmic Ocean [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E09,KEEP,Invasion (2021) - S02E09 - Breakthrough [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv,3879,1080p/WEBDL/Atmos/AVC,2.99,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E09 - Breakthrough [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E09,REMOVE,Invasion (2021) - S02E09 - Breakthrough [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv,3105,1080p/WEBRip/Atmos/HEVC,0.56,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E09 - Breakthrough [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E10,KEEP,Invasion (2021) - S02E10 - Old Friends New Frontiers [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv,3887,1080p/WEBDL/Atmos/AVC,3.74,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E10 - Old Friends New Frontiers [WEBDL-1080p][EAC3 Atmos 5.1][h264].mkv
Invasion (2021) {tvdb-404492}/Season 02/S02E10,REMOVE,Invasion (2021) - S02E10 - Old Friends New Frontiers [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv,3106,1080p/WEBRip/Atmos/HEVC,0.61,/mnt/synology/rs-tv/Invasion (2021) {tvdb-404492}/Season 02/Invasion (2021) - S02E10 - Old Friends New Frontiers [WEBRip-1080p][EAC3 Atmos 5.1][x265].mkv
Jupiter's Legacy (2021) {tvdb-368388}/Season 01/S01E01,KEEP,Jupiter's Legacy (2021) - S01E01 - By Dawns Early Light [WEBDL-1080p][EAC3 Atmos 5.1][x264].mkv,3861,1080p/WEBDL/Atmos/AVC,1.14,/mnt/synology/rs-tv/Jupiter's Legacy (2021) {tvdb-368388}/Season 01/Jupiter's Legacy (2021) - S01E01 - By Dawns Early Light [WEBDL-1080p][EAC3 Atmos 5.1][x264].mkv
Jupiter's Legacy (2021) {tvdb-368388}/Season 01/S01E01,REMOVE,Jupiter's Legacy (2021) - S01E01 - By Dawns Early Light [NF][WEBDL-1080p][EAC3 5.1][x264]-NTb.mkv,3510,1080p/WEBDL/DD+/AVC,1.09,/mnt/synology/rs-tv/Jupiter's Legacy (2021) {tvdb-368388}/Season 01/Jupiter's Legacy (2021) - S01E01 - By Dawns Early Light [NF][WEBDL-1080p][EAC3 5.1][x264]-NTb.mkv
Jupiter's Legacy (2021) {tvdb-368388}/Season 01/S01E02,KEEP,Jupiter's Legacy (2021) - S01E02 - Paper and Stone [WEBDL-1080p][EAC3 Atmos 5.1][x264].mkv,3857,1080p/WEBDL/Atmos/AVC,0.72,/mnt/synology/rs-tv/Jupiter's Legacy (2021) {tvdb-368388}/Season 01/Jupiter's Legacy (2021) - S01E02 - Paper and Stone [WEBDL-1080p][EAC3 Atmos 5.1][x264].mkv
Jupiter's Legacy (2021) {tvdb-368388}/Season 01/S01E02,REMOVE,Jupiter's Legacy (2021) - S01E02 - Paper and Stone [NF][WEBDL-1080p][EAC3 5.1][x264]-NTb.mkv,3506,1080p/WEBDL/DD+/AVC,0.64,/mnt/synology/rs-tv/Jupiter's Legacy (2021) {tvdb-368388}/Season 01/Jupiter's Legacy (2021) - S01E02 - Paper and Stone [NF][WEBDL-1080p][EAC3 5.1][x264]-NTb.mkv
Jupiter's Legacy (2021) {tvdb-368388}/Season 01/S01E03,KEEP,Jupiter's Legacy (2021) - S01E03 - Painting the Clouds With Sunshine [WEBDL-1080p][EAC3 Atmos 5.1][x264].mkv,3867,1080p/WEBDL/Atmos/AVC,1.79,/mnt/synology/rs-tv/Jupiter's Legacy (2021) {tvdb-368388}/Season 01/Jupiter's Legacy (2021) - S01E03 - Painting the Clouds With Sunshine [WEBDL-1080p][EAC3 Atmos 5.1][x264].mkv
Jupiter's Legacy (2021) {tvdb-368388}/Season 01/S01E03,REMOVE,Jupiter's Legacy (2021) - S01E03 - Painting the Clouds With Sunshine [NF][WEBDL-1080p][EAC3 5.1][x264]-NTb.mkv,3517,1080p/WEBDL/DD+/AVC,1.75,/mnt/synology/rs-tv/Jupiter's Legacy (2021) {tvdb-368388}/Season 01/Jupiter's Legacy (2021) - S01E03 - Painting the Clouds With Sunshine [NF][WEBDL-1080p][EAC3 5.1][x264]-NTb.mkv
Jupiter's Legacy (2021) {tvdb-368388}/Season 01/S01E04,KEEP,Jupiter's Legacy (2021) - S01E04 - All the Devils Are Here [WEBDL-1080p][EAC3 Atmos 5.1][x264].mkv,3868,1080p/WEBDL/Atmos/AVC,1.83,/mnt/synology/rs-tv/Jupiter's Legacy (2021) {tvdb-368388}/Season 01/Jupiter's Legacy (2021) - S01E04 - All the Devils Are Here [WEBDL-1080p][EAC3 Atmos 5.1][x264].mkv
Jupiter's Legacy (2021) {tvdb-368388}/Season 01/S01E04,REMOVE,Jupiter's Legacy (2021) - S01E04 - All the Devils Are Here [NF][WEBDL-1080p][EAC3 5.1][x264]-NTb.mkv,3517,1080p/WEBDL/DD+/AVC,1.78,/mnt/synology/rs-tv/Jupiter's Legacy (2021) {tvdb-368388}/Season 01/Jupiter's Legacy (2021) - S01E04 - All the Devils Are Here [NF][WEBDL-1080p][EAC3 5.1][x264]-NTb.mkv
Jupiter's Legacy (2021) {tvdb-368388}/Season 01/S01E05,KEEP,Jupiter's Legacy (2021) - S01E05 - Whats the Use [WEBDL-1080p][EAC3 Atmos 5.1][x264].mkv,3861,1080p/WEBDL/Atmos/AVC,1.18,/mnt/synology/rs-tv/Jupiter's Legacy (2021) {tvdb-368388}/Season 01/Jupiter's Legacy (2021) - S01E05 - Whats the Use [WEBDL-1080p][EAC3 Atmos 5.1][x264].mkv
Jupiter's Legacy (2021) {tvdb-368388}/Season 01/S01E05,REMOVE,Jupiter's Legacy (2021) - S01E05 - Whats the Use [NF][WEBDL-1080p][EAC3 5.1][x264]-NTb.mkv,3511,1080p/WEBDL/DD+/AVC,1.14,/mnt/synology/rs-tv/Jupiter's Legacy (2021) {tvdb-368388}/Season 01/Jupiter's Legacy (2021) - S01E05 - Whats the Use [NF][WEBDL-1080p][EAC3 5.1][x264]-NTb.mkv
Jupiter's Legacy (2021) {tvdb-368388}/Season 01/S01E06,KEEP,Jupiter's Legacy (2021) - S01E06 - Cover Her Face [WEBDL-1080p][EAC3 Atmos 5.1][x264].mkv,3863,1080p/WEBDL/Atmos/AVC,1.39,/mnt/synology/rs-tv/Jupiter's Legacy (2021) {tvdb-368388}/Season 01/Jupiter's Legacy (2021) - S01E06 - Cover Her Face [WEBDL-1080p][EAC3 Atmos 5.1][x264].mkv
Jupiter's Legacy (2021) {tvdb-368388}/Season 01/S01E06,REMOVE,Jupiter's Legacy (2021) - S01E06 - Cover Her Face [NF][WEBDL-1080p][EAC3 5.1][x264]-NTb.mkv,3513,1080p/WEBDL/DD+/AVC,1.35,/mnt/synology/rs-tv/Jupiter's Legacy (2021) {tvdb-368388}/Season 01/Jupiter's Legacy (2021) - S01E06 - Cover Her Face [NF][WEBDL-1080p][EAC3 5.1][x264]-NTb.mkv
Jupiter's Legacy (2021) {tvdb-368388}/Season 01/S01E07,KEEP,Jupiter's Legacy (2021) - S01E07 - Omnes Pro Uno [WEBDL-1080p][EAC3 Atmos 5.1][x264].mkv,3865,1080p/WEBDL/Atmos/AVC,1.56,/mnt/synology/rs-tv/Jupiter's Legacy (2021) {tvdb-368388}/Season 01/Jupiter's Legacy (2021) - S01E07 - Omnes Pro Uno [WEBDL-1080p][EAC3 Atmos 5.1][x264].mkv
Jupiter's Legacy (2021) {tvdb-368388}/Season 01/S01E07,REMOVE,Jupiter's Legacy (2021) - S01E07 - Omnes Pro Uno [NF][WEBDL-1080p][EAC3 5.1][x264]-NTb.mkv,3515,1080p/WEBDL/DD+/AVC,1.51,/mnt/synology/rs-tv/Jupiter's Legacy (2021) {tvdb-368388}/Season 01/Jupiter's Legacy (2021) - S01E07 - Omnes Pro Uno [NF][WEBDL-1080p][EAC3 5.1][x264]-NTb.mkv
Jupiter's Legacy (2021) {tvdb-368388}/Season 01/S01E08,KEEP,Jupiter's Legacy (2021) - S01E08 - How It All Ends [WEBDL-1080p][EAC3 Atmos 5.1][x264].mkv,3859,1080p/WEBDL/Atmos/AVC,0.95,/mnt/synology/rs-tv/Jupiter's Legacy (2021) {tvdb-368388}/Season 01/Jupiter's Legacy (2021) - S01E08 - How It All Ends [WEBDL-1080p][EAC3 Atmos 5.1][x264].mkv
Jupiter's Legacy (2021) {tvdb-368388}/Season 01/S01E08,REMOVE,Jupiter's Legacy (2021) - S01E08 - How It All Ends [NF][WEBDL-1080p][EAC3 5.1][x264]-NTb.mkv,3509,1080p/WEBDL/DD+/AVC,0.92,/mnt/synology/rs-tv/Jupiter's Legacy (2021) {tvdb-368388}/Season 01/Jupiter's Legacy (2021) - S01E08 - How It All Ends [NF][WEBDL-1080p][EAC3 5.1][x264]-NTb.mkv
Jurassic World - Camp Cretaceous (2020) {tvdb-365066}/Season 01/S01E01,KEEP,Jurassic World - Camp Cretaceous (2020) - S01E01 - Camp Cretaceous [WEBDL-1080p][EAC3 5.1][x264]-BTN.mkv,3512,1080p/WEBDL/DD+/AVC,1.23,/mnt/synology/rs-tv/Jurassic World - Camp Cretaceous (2020) {tvdb-365066}/Season 01/Jurassic World - Camp Cretaceous (2020) - S01E01 - Camp Cretaceous [WEBDL-1080p][EAC3 5.1][x264]-BTN.mkv
Jurassic World - Camp Cretaceous (2020) {tvdb-365066}/Season 01/S01E01,REMOVE,Jurassic World - Camp Cretaceous (2020) - S01E01 - Camp Cretaceous [HDTV-1080p][EAC3 5.1][x264].mkv,2512,1080p/HDTV/DD+/AVC,1.23,/mnt/synology/rs-tv/Jurassic World - Camp Cretaceous (2020) {tvdb-365066}/Season 01/Jurassic World - Camp Cretaceous (2020) - S01E01 - Camp Cretaceous [HDTV-1080p][EAC3 5.1][x264].mkv
Knight Rider (1982) {tvdb-77216}/Season 02/S02E01,KEEP,Knight Rider (1982) - S02E01-E02 - Goliath [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv,3315,1080p/Bluray/DD/AVC,6.55,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 02/Knight Rider (1982) - S02E01-E02 - Goliath [Bluray-1080p][AC3 2.0][x264]-YELLOWBiRD.mkv
Knight Rider (1982) {tvdb-77216}/Season 02/S02E01,REMOVE,Knight Rider (1982) - S02E01-E02 - Goliath [HDTV-720p][AC3 2.0][x264].mkv,482,720p/HDTV/DD/AVC,3.27,/mnt/synology/rs-tv/Knight Rider (1982) {tvdb-77216}/Season 02/Knight Rider (1982) - S02E01-E02 - Goliath [HDTV-720p][AC3 2.0][x264].mkv
