Title,Winner,Ali_File,Ali_Score,Chris_File,Chris_Score,Action,Deleted_Path,Reason
Tread (2020),tie,Tread (2020) {tmdb-576560} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv,3292,Tread (2020) {tmdb-576560} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv,3292,NO ACTION (keep both),,Both versions are equal quality (3292)
The Forever Purge (2021),tie,The Forever Purge (2021) {tmdb-602223} - [Bluray-1080p][EAC3 7.1][x264]-LoRD.mkv,3844,The Forever Purge (2021) {tmdb-602223} - [Bluray-1080p][EAC3 7.1][x264]-LoRD.mkv,3844,NO ACTION (keep both),,Both versions are equal quality (3844)
Bloodshot (2020),tie,Bloodshot (2020) {tmdb-338762} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-D-Z0N3.mkv,4378,Bloodshot (2020) {tmdb-338762} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-D-Z0N3.mkv,4378,NO ACTION (keep both),,Both versions are equal quality (4378)
Primal Fear (1996),ali,Primal Fear (1996) {tmdb-1592} - [Bluray-1080p][EAC3 5.1][DV HDR10][x265]-c0kE.mkv,4449,,0,COPY Ali → Chris,,Only Ali has this file
Looking Glass (2018),chris,,0,Looking Glass (2018) {tmdb-437375} - [Bluray-720p][DTS 5.1][x264].mkv,2850,COPY Chris → Ali,,Only Chris has this file
Weapons (2025),ali,Weapons (2025) {tmdb-1078605} - [Hybrid][Bluray-1080p][EAC3 7.1][x264]-ZoroSenpai.mkv,3909,,0,COPY Ali → Chris,,Only Ali has this file
Chris D'Elia No Pain (2020),chris,,0,Chris D'Elia No Pain (2020) {tmdb-687136} - [WEBDL-720p][EAC3 5.1][x264]-AMRAP.mkv,2258,COPY Chris → Ali,,Only Chris has this file
Mother (2009),ali,Mother (2009) {tmdb-30018} - [Bluray-1080p][DTS 5.1][x264]-Cache.mkv,3918,,0,COPY Ali → Chris,,Only Ali has this file
Evil Dead (2013),chris,Evil Dead (2013) {tmdb-109428} - {edition-Unrated} [Bluray-1080p][EAC3 5.1][DV HDR10][x265]-SA89.mkv,4414,Evil Dead (2013) {tmdb-109428} - [Remux-1080p][DTS-HD MA 5.1][h264].mkv,4688,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+274)
PAW Patrol The Movie (2021),ali,PAW Patrol The Movie (2021) {tmdb-675445} - [Bluray-1080p][EAC3 7.1][x264]-iFT.mkv,3809,,0,COPY Ali → Chris,,Only Ali has this file
Superman Shazam! The Return of Black Adam (2010),chris,Superman Shazam! The Return of Black Adam (2010) {tmdb-43641} - [Bluray-1080p][AC3 5.1][x264]-BHDStudio.mp4,3714,Superman Shazam! The Return of Black Adam (2010) {tmdb-43641} - [Bluray-1080p][DTS-HD MA 5.1][x265].mkv,4113,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+399)
Marauders (2016),chris,Marauders (2016) {tmdb-359412} - [Bluray-1080p][DTS-HD MA 5.1][x264]-FraMeSToR.mkv,4164,Marauders (2016) {tmdb-359412} - [Remux-1080p][DTS-HD MA 5.1][h264].mkv,4700,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+536)
Fantastic Mr. Fox (2009),ali,Fantastic Mr. Fox (2009) {tmdb-10315} - [Bluray-1080p][EAC3 5.1][DV HDR10][x265]-PapitaHD.mkv,4296,,0,COPY Ali → Chris,,Only Ali has this file
The Enforcer (1976),chris,,0,The Enforcer (1976) {tmdb-10649} - [Bluray-720p][AC3 5.1][x264].mkv,2743,COPY Chris → Ali,,Only Chris has this file
Rush Hour 2 (2001),tie,Rush Hour 2 (2001) {tmdb-5175} - [Bluray-1080p][DTS-HD MA 5.1][DV HDR10Plus][h265]-iDON.mkv,4700,Rush Hour 2 (2001) {tmdb-5175} - [Bluray-1080p][DTS-HD MA 5.1][DV HDR10Plus][h265]-iDON.mkv,4700,NO ACTION (keep both),,Both versions are equal quality (4700)
Ip Man 3 (2015),tie,Ip Man 3 (2015) {tmdb-365222} - [Bluray-1080p Proper][DTS 5.1][x264]-DON.mkv,3897,Ip Man 3 (2015) {tmdb-365222} - [Bluray-1080p Proper][DTS 5.1][x264]-DON.mkv,3897,NO ACTION (keep both),,Both versions are equal quality (3897)
Miles Ahead (2016),tie,Miles Ahead (2016) {tmdb-316000} - [Bluray-1080p][DTS 5.1][x264]-ZQ.mkv,3929,Miles Ahead (2016) {tmdb-316000} - [Bluray-1080p][DTS 5.1][x264]-ZQ.mkv,3929,NO ACTION (keep both),,Both versions are equal quality (3929)
Nine (2009),tie,Nine (2009) {tmdb-10197} - [Bluray-1080p][AC3 5.1][x264]-CtrlHD.mkv,3830,Nine (2009) {tmdb-10197} - [Bluray-1080p][AC3 5.1][x264]-CtrlHD.mkv,3830,NO ACTION (keep both),,Both versions are equal quality (3830)
RED 2 (2013),ali,RED 2 (2013) {tmdb-146216} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-SA89.mkv,4450,RED 2 (2013) {tmdb-146216} - [Bluray-1080p][DTS 5.1][x264].mkv,3879,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+571)
We Have a Ghost (2023),tie,We Have a Ghost (2023) {tmdb-852096} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][DV HDR10][h265]-FLUX.mkv,4120,We Have a Ghost (2023) {tmdb-852096} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][DV HDR10][h265]-FLUX.mkv,4120,NO ACTION (keep both),,Both versions are equal quality (4120)
Missing in Action (1984),tie,Missing in Action (1984) {tmdb-15379} - [Bluray-1080p Proper][FLAC 2.0][x264]-HypStu.mkv,3768,Missing in Action (1984) {tmdb-15379} - [Bluray-1080p Proper][FLAC 2.0][x264]-HypStu.mkv,3768,NO ACTION (keep both),,Both versions are equal quality (3768)
The Peanut Butter Falcon (2019),tie,The Peanut Butter Falcon (2019) {tmdb-463257} - [Bluray-1080p][EAC3 5.1][x264]-PTer.mkv,3867,The Peanut Butter Falcon (2019) {tmdb-463257} - [Bluray-1080p][EAC3 5.1][x264]-PTer.mkv,3867,NO ACTION (keep both),,Both versions are equal quality (3867)
Man with No Past (2025),tie,Man with No Past (2025) {tmdb-1315986} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3313,Man with No Past (2025) {tmdb-1315986} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-FLUX.mkv,3313,NO ACTION (keep both),,Both versions are equal quality (3313)
The Village Album (2004),chris,,0,The Village Album (2004) {tmdb-339593} - [WEBDL-1080p][EAC3 5.1][h264]-NOMA.mkv,3315,COPY Chris → Ali,,Only Chris has this file
Rocketman (2019),ali,Rocketman (2019) {tmdb-504608} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-TDD.mkv,4389,Rocketman (2019) {tmdb-504608} - [WEBDL-1080p][AC3 5.1][h264].mkv,3241,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+1148)
xXx Return of Xander Cage (2017),tie,xXx Return of Xander Cage (2017) {tmdb-47971} - [Bluray-1080p][EAC3 Atmos 7.1][DV HDR10][x265]-LEGi0N.mkv,4782,xXx Return of Xander Cage (2017) {tmdb-47971} - [Bluray-1080p][EAC3 Atmos 7.1][DV HDR10][x265]-LEGi0N.mkv,4782,NO ACTION (keep both),,Both versions are equal quality (4782)
Pirates of the Caribbean Dead Men Tell No Tales (2017),tie,Pirates of the Caribbean Dead Men Tell No Tales (2017) {tmdb-166426} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-DON.mkv,4378,Pirates of the Caribbean Dead Men Tell No Tales (2017) {tmdb-166426} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-DON.mkv,4378,NO ACTION (keep both),,Both versions are equal quality (4378)
The Killers Game (2024),tie,The Killers Game (2024) {tmdb-507241} - [Bluray-1080p][EAC3 Atmos 5.1][x264]-HiDt.mkv,4246,The Killers Game (2024) {tmdb-507241} - [Bluray-1080p][EAC3 Atmos 5.1][x264]-HiDt.mkv,4246,NO ACTION (keep both),,Both versions are equal quality (4246)
Fantastic Four Rise of the Silver Surfer (2007),tie,Fantastic Four Rise of the Silver Surfer (2007) {tmdb-1979} - [Bluray-1080p][DTS 5.1][x264]-SbR.mkv,3924,Fantastic Four Rise of the Silver Surfer (2007) {tmdb-1979} - [Bluray-1080p][DTS 5.1][x264]-SbR.mkv,3924,NO ACTION (keep both),,Both versions are equal quality (3924)
On a Wing and a Prayer (2023),ali,On a Wing and a Prayer (2023) {tmdb-878375} - [Bluray-1080p][EAC3 5.1][x264]-PTer.mkv,3882,On a Wing and a Prayer (2023) {tmdb-878375} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-dBBd.mkv,3294,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+588)
Elephant (2020),tie,Elephant (2020) {tmdb-665135} - [WEBDL-1080p][EAC3 Atmos 5.1][h264]-SECRECY.mkv,3655,Elephant (2020) {tmdb-665135} - [WEBDL-1080p][EAC3 Atmos 5.1][h264]-SECRECY.mkv,3655,NO ACTION (keep both),,Both versions are equal quality (3655)
Abigail (2019),chris,,0,Abigail (2019) {tmdb-575094} - [WEBDL-1080p][AC3 5.1][h264]-EVO.mkv,3238,COPY Chris → Ali,,Only Chris has this file
The Last Stand (2013),ali,The Last Stand (2013) {tmdb-76640} - [Bluray-1080p][DTS 5.1][x264]-DON.mkv,3931,The Last Stand (2013) {tmdb-76640} - [Bluray-1080p][DTS 5.1][x264].mkv,3876,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+55)
The Fire Inside (2024),ali,The Fire Inside (2024) {tmdb-610219} - [AMZN][WEBRip-1080p][EAC3 5.1][h264]-Kitsune.mkv,3124,,0,COPY Ali → Chris,,Only Ali has this file
Midnight Son (2011),chris,,0,Midnight Son (2011) {tmdb-48837} - [Bluray-1080p][AC3 5.1][x264]-OFT.mkv,3739,COPY Chris → Ali,,Only Chris has this file
Batman Hush (2019),tie,Batman Hush (2019) {tmdb-537056} - [Bluray-1080p][DTS 5.1][x264]-ROVERS.mkv,3843,Batman Hush (2019) {tmdb-537056} - [Bluray-1080p][DTS 5.1][x264]-ROVERS.mkv,3843,NO ACTION (keep both),,Both versions are equal quality (3843)
Wingwomen (2023),tie,Wingwomen (2023) {tmdb-1010928} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,3650,Wingwomen (2023) {tmdb-1010928} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-FLUX.mkv,3650,NO ACTION (keep both),,Both versions are equal quality (3650)
Den of Thieves 2 Pantera (2025),ali,Den of Thieves 2 Pantera (2025) {tmdb-604685} - [Bluray-1080p][TrueHD Atmos 7.1][x264]-ROEN.mkv,4300,Den of Thieves 2 Pantera (2025) {tmdb-604685} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-APEX.mkv,3331,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+969)
A Paw Patrol Christmas (2025),ali,A Paw Patrol Christmas (2025) {tmdb-1507275} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-HONE.mkv,3276,,0,COPY Ali → Chris,,Only Ali has this file
Ewoks The Battle for Endor (1985),tie,Ewoks The Battle for Endor (1985) {tmdb-10372} - [DSNP][WEBDL-1080p][AAC 2.0][h264]-FLUX.mkv,3205,Ewoks The Battle for Endor (1985) {tmdb-10372} - [DSNP][WEBDL-1080p][AAC 2.0][h264]-SPWEB.mkv,3205,NO ACTION (keep both),,Both versions are equal quality (3205)
I Care a Lot (2021),tie,I Care a Lot (2021) {tmdb-601666} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3877,I Care a Lot (2021) {tmdb-601666} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3877,NO ACTION (keep both),,Both versions are equal quality (3877)
Worth (2021),chris,Worth (2021) {tmdb-649394} - [Bluray-1080p][EAC3 5.1][x264]-playHD.mkv,3879,Worth (2021) {tmdb-649394} - [Bluray-1080p][DTS-HD MA 5.1][x264]-FREEMAN.mkv,4091,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+212)
Mallrats (1995),tie,Mallrats (1995) {tmdb-2293} - {edition-Theatrical} [Remux-1080p][DTS-HD MA 5.1][x264]-KRaLiMaRKo.mkv,4700,Mallrats (1995) {tmdb-2293} - {edition-Theatrical} [Remux-1080p][DTS-HD MA 5.1][x264]-KRaLiMaRKo.mkv,4700,NO ACTION (keep both),,Both versions are equal quality (4700)
Reagan (2011),chris,,0,Reagan (2011) {tmdb-56761} - [AMZN][WEBDL-1080p][EAC3 2.0][h264]-GPRS.mkv,3307,COPY Chris → Ali,,Only Chris has this file
The Barn (2016),tie,The Barn (2016) {tmdb-378017} - [Remux-1080p][DTS-HD HRA 5.1][AVC]-EPSiLON.mkv,4615,The Barn (2016) {tmdb-378017} - [Remux-1080p][DTS-HD HRA 5.1][AVC]-EPSiLON.mkv,4615,NO ACTION (keep both),,Both versions are equal quality (4615)
Teen Titans The Judas Contract (2017),chris,,0,Teen Titans The Judas Contract (2017) {tmdb-408647} - [WEBDL-720p][DTS 5.1][x264].mkv,2326,COPY Chris → Ali,,Only Chris has this file
Reign of the Supermen (2019),chris,,0,Reign of the Supermen (2019) {tmdb-487672} - [Bluray-720p][AC3 5.1][x264]-CtrlHD.mkv,2734,COPY Chris → Ali,,Only Chris has this file
The Christmas Secret (2014),chris,,0,The Christmas Secret (2014) {tmdb-310972} - [AMZN][WEBDL-1080p][EAC3 2.0][h264]-EDGE2020.mkv,3309,COPY Chris → Ali,,Only Chris has this file
Indiana Jones and the Last Crusade (1989),ali,Indiana Jones and the Last Crusade (1989) {tmdb-89} - [Bluray-1080p][EAC3 7.1][DV HDR10][x265]-DON.mkv,4450,Indiana Jones and the Last Crusade (1989) {tmdb-89} - [HDTV-1080p][AC3 5.1][x264].mkv,2479,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+1971)
Blade of the 47 Ronin (2022),tie,Blade of the 47 Ronin (2022) {tmdb-732459} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3870,Blade of the 47 Ronin (2022) {tmdb-732459} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3870,NO ACTION (keep both),,Both versions are equal quality (3870)
Hit the Road (2021),tie,Hit the Road (2021) {tmdb-838154} - [Bluray-1080p][EAC3 5.1][x264]-DON.mkv,3873,Hit the Road (2021) {tmdb-838154} - [Bluray-1080p][EAC3 5.1][x264]-DON.mkv,3873,NO ACTION (keep both),,Both versions are equal quality (3873)
Promises (2021),chris,,0,Promises (2021) {tmdb-821683} - [Bluray-1080p][EAC3 5.1][x264]-SbR.mkv,3878,COPY Chris → Ali,,Only Chris has this file
Platoon (1986),tie,Platoon (1986) {tmdb-792} - [Bluray-1080p][EAC3 5.1][DV HDR10][x265]-PTer.mkv,4400,Platoon (1986) {tmdb-792} - [Bluray-1080p][EAC3 5.1][DV HDR10][x265]-PTer.mkv,4400,NO ACTION (keep both),,Both versions are equal quality (4400)
Lights Out (2024),ali,Lights Out (2024) {tmdb-931642} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NotASnitcherFromThatGroup.mkv,3312,,0,COPY Ali → Chris,,Only Ali has this file
Alcarras (2022),ali,Alcarras (2022) {tmdb-804251} - [Bluray-1080p][EAC3 5.1][x264]-PTer.mkv,3909,,0,COPY Ali → Chris,,Only Ali has this file
Running Scared (1986),chris,,0,Running Scared (1986) {tmdb-15698} - [Remux-1080p][FLAC 2.0][AVC]-KRaLiMaRKo.mkv,4283,COPY Chris → Ali,,Only Chris has this file
The Call of the Wild (2020),ali,The Call of the Wild (2020) {tmdb-481848} - [Bluray-1080p][TrueHD Atmos 7.1][DV HDR10][x265]-LEGi0N.mkv,4788,The Call of the Wild (2020) {tmdb-481848} - [WEBDL-1080p][AC3 5.1][x264].mkv,3238,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+1550)
Riff Raff (2025),ali,Riff Raff (2025) {tmdb-1127767} - [Bluray-1080p][DTS-HD MA 5.1][x264]-MonteDiaz.mkv,4100,,0,COPY Ali → Chris,,Only Ali has this file
Grown Ups 2 (2013),ali,Grown Ups 2 (2013) {tmdb-109418} - [Bluray-1080p][EAC3 5.1][x264]-hallowed.mkv,3825,Grown Ups 2 (2013) {tmdb-109418} - [Bluray-1080p][AC3 5.1][x264]-playHD.mkv,3816,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+9)
Broken City (2013),tie,Broken City (2013) {tmdb-98357} - [Bluray-1080p][DTS 5.1][x264]-LuLZ.mkv,3928,Broken City (2013) {tmdb-98357} - [Bluray-1080p][DTS 5.1][x264]-LuLZ.mkv,3928,NO ACTION (keep both),,Both versions are equal quality (3928)
The Seven Year Itch (1955),tie,The Seven Year Itch (1955) {tmdb-10653} - [Bluray-1080p][AC3 5.1][x264]-Pter.mkv,3786,The Seven Year Itch (1955) {tmdb-10653} - [Bluray-1080p][AC3 5.1][x264]-Pter.mkv,3786,NO ACTION (keep both),,Both versions are equal quality (3786)
Demon Slayer -Kimetsu no Yaiba- The Movie Mugen Train (2020),tie,Demon Slayer -Kimetsu no Yaiba- The Movie Mugen Train (2020) {tmdb-635302} - [Bluray-1080p][AC3 5.1][x264]-NotVOCH.mkv,3771,Demon Slayer -Kimetsu no Yaiba- The Movie Mugen Train (2020) {tmdb-635302} - [Bluray-1080p][AC3 5.1][x264]-NotVOCH.mkv,3771,NO ACTION (keep both),,Both versions are equal quality (3771)
Garfields Halloween Adventure (1985),chris,,0,Garfields Halloween Adventure (1985) {tmdb-15718} - [WEBDL-1080p][AAC 2.0][x264]-RVKD.mkv,3513,COPY Chris → Ali,,Only Chris has this file
A Charlie Brown Christmas (1965),tie,A Charlie Brown Christmas (1965) {tmdb-13187} - [Bluray-1080p][AC3 5.1][HDR10][x265]-D-Z0N3.mkv,4224,A Charlie Brown Christmas (1965) {tmdb-13187} - [Bluray-1080p][AC3 5.1][HDR10][x265]-D-Z0N3.mkv,4224,NO ACTION (keep both),,Both versions are equal quality (4224)
Alien Covenant (2017),chris,Alien Covenant (2017) {tmdb-126889} - [Bluray-1080p][DTS-ES 5.1][x264]-Geek.mkv,3966,Alien Covenant (2017) {tmdb-126889} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-Geek.mkv,4384,"MOVE Ali's to Deleted, COPY Chris's to Ali",/mnt/unraid/media/Deleted Movies,Chris's version is higher quality (+418)
Death on the Nile (2022),tie,Death on the Nile (2022) {tmdb-505026} - [Bluray-1080p][EAC3 7.1][x264]-TayTO.mkv,3891,Death on the Nile (2022) {tmdb-505026} - [Bluray-1080p][EAC3 7.1][x264]-TayTO.mkv,3891,NO ACTION (keep both),,Both versions are equal quality (3891)
News of the World (2020),tie,News of the World (2020) {tmdb-581032} - [Bluray-1080p][EAC3 7.1][x264]-iFT.mkv,3881,News of the World (2020) {tmdb-581032} - [Bluray-1080p][EAC3 7.1][x264]-iFT.mkv,3881,NO ACTION (keep both),,Both versions are equal quality (3881)
Ricki and the Flash (2015),tie,Ricki and the Flash (2015) {tmdb-275601} - [Bluray-1080p][DTS 5.1][x264]-NCmt.mkv,3903,Ricki and the Flash (2015) {tmdb-275601} - [Bluray-1080p][DTS 5.1][x264]-NCmt.mkv,3903,NO ACTION (keep both),,Both versions are equal quality (3903)
Who We Are A Chronicle of Racism in America (2022),tie,Who We Are A Chronicle of Racism in America (2022) {tmdb-803737} - [Bluray-1080p][AC3 5.1][x264]-HANDJOB.mkv,3791,Who We Are A Chronicle of Racism in America (2022) {tmdb-803737} - [Bluray-1080p][AC3 5.1][x264]-HANDJOB.mkv,3791,NO ACTION (keep both),,Both versions are equal quality (3791)
The Forgotten (2004),tie,The Forgotten (2004) {tmdb-10145} - [Bluray-1080p][DTS-HD MA 5.1][h264].mkv,4155,The Forgotten (2004) {tmdb-10145} - [Bluray-1080p][DTS-HD MA 5.1][h264].mkv,4155,NO ACTION (keep both),,Both versions are equal quality (4155)
Ferdinand (2017),tie,Ferdinand (2017) {tmdb-364689} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-HQMUX.mkv,4385,Ferdinand (2017) {tmdb-364689} - [Bluray-1080p][EAC3 7.1][HDR10][x265]-HQMUX.mkv,4385,NO ACTION (keep both),,Both versions are equal quality (4385)
The Girl with the Dragon Tattoo (2011),tie,The Girl with the Dragon Tattoo (2011) {tmdb-65754} - [Bluray-1080p][DTS 5.1][x264]-D-Z0N3.mkv,3949,The Girl with the Dragon Tattoo (2011) {tmdb-65754} - [Bluray-1080p][DTS 5.1][x264]-D-Z0N3.mkv,3949,NO ACTION (keep both),,Both versions are equal quality (3949)
Die Hard (1988),ali,Die Hard (1988) {tmdb-562} - [Bluray-1080p][DTS 5.1][x264]-DON.mkv,3939,Die Hard (1988) {tmdb-562} - [Bluray-1080p][AC3 5.1][x265].mkv,3844,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+95)
The Misfits (2021),tie,The Misfits (2021) {tmdb-581644} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3849,The Misfits (2021) {tmdb-581644} - [Bluray-1080p][EAC3 5.1][x264]-iFT.mkv,3849,NO ACTION (keep both),,Both versions are equal quality (3849)
Chasing the Kidneystone (1996),tie,Chasing the Kidneystone (1996) {tmdb-56726} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-QOQ.mkv,3347,Chasing the Kidneystone (1996) {tmdb-56726} - [AMZN][WEBDL-1080p][EAC3 5.1][h264]-QOQ.mkv,3347,NO ACTION (keep both),,Both versions are equal quality (3347)
Sandy Wexler (2017),chris,,0,Sandy Wexler (2017) {tmdb-419700} - [NF][WEBDL-1080p][EAC3 5.1][x264]-GPRS.mkv,3301,COPY Chris → Ali,,Only Chris has this file
The Doors (1991),ali,The Doors (1991) {tmdb-10537} - {edition-Theatrical Cut} [Bluray-1080p][TrueHD Atmos 7.1][DV HDR10][x265]-PapitaHD.mkv,4800,The Doors (1991) {tmdb-10537} - [Bluray-1080p][DTS 5.1][x264].mkv,3922,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+878)
Ordinary People (1980),chris,,0,Ordinary People (1980) {tmdb-16619} - [AMZN][WEBDL-1080p][EAC3 2.0][h264]-monkee.mkv,3327,COPY Chris → Ali,,Only Chris has this file
Guy Ritchies The Covenant (2023),ali,Guy Ritchies The Covenant (2023) {tmdb-882569} - [Bluray-1080p][TrueHD Atmos 7.1][x264]-PiGNUS.mkv,4220,,0,COPY Ali → Chris,,Only Ali has this file
Mama (2013),ali,Mama (2013) {tmdb-132232} - [Bluray-1080p][EAC3 5.1][DV HDR10][x265]-HiDt.mkv,4391,Mama (2013) {tmdb-132232} - [Bluray-1080p][DTS 5.1][x264].mkv,3912,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+479)
Blood for Dust (2024),tie,Blood for Dust (2024) {tmdb-1025596} - [Bluray-1080p][DTS-HD MA 5.1][x264]-JustWatch.mkv,4127,Blood for Dust (2024) {tmdb-1025596} - [Bluray-1080p][DTS-HD MA 5.1][x264]-JustWatch.mkv,4127,NO ACTION (keep both),,Both versions are equal quality (4127)
Diary of a New World (2005),chris,,0,Diary of a New World (2005) {tmdb-251574} - {edition-Extended Cut} [Bluray-1080p][DTS 5.1][x264]-EbP.mkv,4000,COPY Chris → Ali,,Only Chris has this file
The Avengers (2012),ali,The Avengers (2012) {tmdb-24428} - [Hybrid][Remux-1080p][TrueHD Atmos 7.1][AVC]-FraMeSToR.mkv,4800,The Avengers (2012) {tmdb-24428} - [DSNP][WEBDL-1080p][EAC3 Atmos 5.1][h264]-TAGWEB.mkv,3684,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+1116)
No Escape (2015),tie,No Escape (2015) {tmdb-192141} - [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,3914,No Escape (2015) {tmdb-192141} - [Bluray-1080p][DTS 5.1][x264]-CtrlHD.mkv,3914,NO ACTION (keep both),,Both versions are equal quality (3914)
The Out-Laws (2023),ali,The Out-Laws (2023) {tmdb-921636} - [Bluray-1080p][EAC3 5.1][x264]-XMO.mkv,3806,The Out-Laws (2023) {tmdb-921636} - [NF][WEBDL-1080p][EAC3 Atmos 5.1][x264]-CMRG.mkv,3636,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+170)
Ambulance (2022),ali,Ambulance (2022) {tmdb-763285} - [Bluray-1080p][EAC3 7.1][x264]-iFT.mkv,3897,Ambulance (2022) {tmdb-763285} - [WEBDL-1080p][EAC3 Atmos 5.1][h264]-slot.mkv,3669,"MOVE Chris's to Deleted, COPY Ali's to Chris",/mnt/synology/rs-4kmedia/deleted/Movies,Ali's version is higher quality (+228)
