title,filename,path,relative_path,size_bytes,size_gb,resolution,width,height,video_codec,audio_codec,hdr,source,group,duration_minutes,bitrate_mbps
Avatar (2009),Avatar (2009) {tmdb-19995} - [Remux-2160p Proper][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/Avatar (2009)/Avatar (2009) {tmdb-19995} - [Remux-2160p Proper][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,Avatar (2009)/Avatar (2009) {tmdb-19995} - [Remux-2160p Proper][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,76504491782,71.25,2160p,,,H.265,TrueHD,HDR10,Remux,,,
The Lion King (1994),The Lion King (1994) {tmdb-8587} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/The Lion King (1994)/The Lion King (1994) {tmdb-8587} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,The Lion King (1994)/The Lion King (1994) {tmdb-8587} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,20427348773,19.02,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Solo A Star Wars Story (2018),Solo A Star Wars Story (2018) {tmdb-348350} - [Hybrid][Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-HiDt.mkv,/mnt/media/4K Movies/Solo A Star Wars Story (2018)/Solo A Star Wars Story (2018) {tmdb-348350} - [Hybrid][Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-HiDt.mkv,Solo A Star Wars Story (2018)/Solo A Star Wars Story (2018) {tmdb-348350} - [Hybrid][Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-HiDt.mkv,33766730328,31.45,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Mission Impossible Dead Reckoning Part One (2023),Mission Impossible Dead Reckoning Part One (2023) {tmdb-575264} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Mission Impossible Dead Reckoning Part One (2023)/Mission Impossible Dead Reckoning Part One (2023) {tmdb-575264} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Mission Impossible Dead Reckoning Part One (2023)/Mission Impossible Dead Reckoning Part One (2023) {tmdb-575264} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,50455600294,46.99,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Civil War (2024),Civil War (2024) {tmdb-929590} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,/mnt/media/4K Movies/Civil War (2024)/Civil War (2024) {tmdb-929590} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,Civil War (2024)/Civil War (2024) {tmdb-929590} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,24268262391,22.6,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Venom The Last Dance (2024),Venom The Last Dance (2024) {tmdb-912649} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,/mnt/media/4K Movies/Venom The Last Dance (2024)/Venom The Last Dance (2024) {tmdb-912649} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,Venom The Last Dance (2024)/Venom The Last Dance (2024) {tmdb-912649} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,24926551446,23.21,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Furiosa A Mad Max Saga (2024),Furiosa A Mad Max Saga (2024) {tmdb-786892} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,/mnt/media/4K Movies/Furiosa A Mad Max Saga (2024)/Furiosa A Mad Max Saga (2024) {tmdb-786892} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,Furiosa A Mad Max Saga (2024)/Furiosa A Mad Max Saga (2024) {tmdb-786892} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,43384252482,40.4,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Constantine (2005),Constantine (2005) {tmdb-561} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/Constantine (2005)/Constantine (2005) {tmdb-561} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,Constantine (2005)/Constantine (2005) {tmdb-561} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,35932453738,33.46,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Blade Runner (1982),Blade Runner (1982) {tmdb-78} - {edition-Final Cut} [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/Blade Runner (1982)/Blade Runner (1982) {tmdb-78} - {edition-Final Cut} [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,Blade Runner (1982)/Blade Runner (1982) {tmdb-78} - {edition-Final Cut} [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,49137380928,45.76,2160p,,,H.265,TrueHD,HDR10,Remux,,,
Twisters (2024),Twisters (2024) {tmdb-718821} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-SPHD.mkv,/mnt/media/4K Movies/Twisters (2024)/Twisters (2024) {tmdb-718821} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-SPHD.mkv,Twisters (2024)/Twisters (2024) {tmdb-718821} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-SPHD.mkv,53819448081,50.12,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Dark Knight (2008),The Dark Knight (2008) {tmdb-155} - [Hybrid][Remux-2160p][TrueHD 5.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/The Dark Knight (2008)/The Dark Knight (2008) {tmdb-155} - [Hybrid][Remux-2160p][TrueHD 5.1][DV HDR10][HEVC]-FraMeSToR.mkv,The Dark Knight (2008)/The Dark Knight (2008) {tmdb-155} - [Hybrid][Remux-2160p][TrueHD 5.1][DV HDR10][HEVC]-FraMeSToR.mkv,57715936267,53.75,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
John Wick (2014),John Wick (2014) {tmdb-245891} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/John Wick (2014)/John Wick (2014) {tmdb-245891} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,John Wick (2014)/John Wick (2014) {tmdb-245891} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,43602007830,40.61,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Avengers Age of Ultron (2015),Avengers Age of Ultron (2015) {tmdb-99861} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/Avengers Age of Ultron (2015)/Avengers Age of Ultron (2015) {tmdb-99861} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,Avengers Age of Ultron (2015)/Avengers Age of Ultron (2015) {tmdb-99861} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,52954953563,49.32,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
Logan (2017),Logan (2017) {tmdb-263115} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-CtrlHD.mkv,/mnt/media/4K Movies/Logan (2017)/Logan (2017) {tmdb-263115} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-CtrlHD.mkv,Logan (2017)/Logan (2017) {tmdb-263115} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-CtrlHD.mkv,21025415409,19.58,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
Dune Part Two (2024),Dune Part Two (2024) {tmdb-693134} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/Dune Part Two (2024)/Dune Part Two (2024) {tmdb-693134} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,Dune Part Two (2024)/Dune Part Two (2024) {tmdb-693134} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,35311364523,32.89,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Twister (1996),Twister (1996) {tmdb-664} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/Twister (1996)/Twister (1996) {tmdb-664} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,Twister (1996)/Twister (1996) {tmdb-664} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,34692465899,32.31,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Man of Steel (2013),Man of Steel (2013) {tmdb-49521} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/Man of Steel (2013)/Man of Steel (2013) {tmdb-49521} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,Man of Steel (2013)/Man of Steel (2013) {tmdb-49521} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,51532340895,47.99,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Pacific Rim Uprising (2018),Pacific Rim Uprising (2018) {tmdb-268896} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Pacific Rim Uprising (2018)/Pacific Rim Uprising (2018) {tmdb-268896} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Pacific Rim Uprising (2018)/Pacific Rim Uprising (2018) {tmdb-268896} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,32544472499,30.31,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
TRON Legacy (2010),TRON Legacy (2010) {tmdb-20526} - {edition-IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/TRON Legacy (2010)/TRON Legacy (2010) {tmdb-20526} - {edition-IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,TRON Legacy (2010)/TRON Legacy (2010) {tmdb-20526} - {edition-IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,38988504391,36.31,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Iron Man 2 (2010),Iron Man 2 (2010) {tmdb-10138} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/Iron Man 2 (2010)/Iron Man 2 (2010) {tmdb-10138} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,Iron Man 2 (2010)/Iron Man 2 (2010) {tmdb-10138} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,26097461462,24.31,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Pitch Black (2000),Pitch Black (2000) {tmdb-2787} - {edition-Director's Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,/mnt/media/4K Movies/Pitch Black (2000)/Pitch Black (2000) {tmdb-2787} - {edition-Director's Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,Pitch Black (2000)/Pitch Black (2000) {tmdb-2787} - {edition-Director's Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,51828856170,48.27,2160p,,,H.265,TrueHD,DV HDR10,Remux,,,
Uncharted (2022),Uncharted (2022) {tmdb-335787} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Uncharted (2022)/Uncharted (2022) {tmdb-335787} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Uncharted (2022)/Uncharted (2022) {tmdb-335787} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,32080055301,29.88,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Matrix (1999),The Matrix (1999) {tmdb-603} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/The Matrix (1999)/The Matrix (1999) {tmdb-603} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,The Matrix (1999)/The Matrix (1999) {tmdb-603} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,43049373946,40.09,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Matrix Resurrections (2021),The Matrix Resurrections (2021) {tmdb-624860} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/The Matrix Resurrections (2021)/The Matrix Resurrections (2021) {tmdb-624860} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,The Matrix Resurrections (2021)/The Matrix Resurrections (2021) {tmdb-624860} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,51054251028,47.55,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Ant-Man and the Wasp Quantumania (2023),Ant-Man and the Wasp Quantumania (2023) {tmdb-640146} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/Ant-Man and the Wasp Quantumania (2023)/Ant-Man and the Wasp Quantumania (2023) {tmdb-640146} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,Ant-Man and the Wasp Quantumania (2023)/Ant-Man and the Wasp Quantumania (2023) {tmdb-640146} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,35845429655,33.38,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Ant-Man (2015),Ant-Man (2015) {tmdb-102899} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Ant-Man (2015)/Ant-Man (2015) {tmdb-102899} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Ant-Man (2015)/Ant-Man (2015) {tmdb-102899} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,19207971893,17.89,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Ant-Man and the Wasp (2018),Ant-Man and the Wasp (2018) {tmdb-363088} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Ant-Man and the Wasp (2018)/Ant-Man and the Wasp (2018) {tmdb-363088} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Ant-Man and the Wasp (2018)/Ant-Man and the Wasp (2018) {tmdb-363088} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,22279565978,20.75,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Super Mario Bros. Movie (2023),The Super Mario Bros. Movie (2023) {tmdb-502356} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/The Super Mario Bros. Movie (2023)/The Super Mario Bros. Movie (2023) {tmdb-502356} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,The Super Mario Bros. Movie (2023)/The Super Mario Bros. Movie (2023) {tmdb-502356} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,23008761571,21.43,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Mummy (1999),The Mummy (1999) {tmdb-564} - [Bluray-2160p][DTS-X 7.1][HDR10][x265]-IAMABLE.mkv,/mnt/media/4K Movies/The Mummy (1999)/The Mummy (1999) {tmdb-564} - [Bluray-2160p][DTS-X 7.1][HDR10][x265]-IAMABLE.mkv,The Mummy (1999)/The Mummy (1999) {tmdb-564} - [Bluray-2160p][DTS-X 7.1][HDR10][x265]-IAMABLE.mkv,34922390576,32.52,2160p,,,H.265,DTS:X,HDR10,BluRay,,,
The Mummy Returns (2001),The Mummy Returns (2001) {tmdb-1734} - [Bluray-2160p][DTS-X 7.1][HDR10][x265]-CtrlHD.mkv,/mnt/media/4K Movies/The Mummy Returns (2001)/The Mummy Returns (2001) {tmdb-1734} - [Bluray-2160p][DTS-X 7.1][HDR10][x265]-CtrlHD.mkv,The Mummy Returns (2001)/The Mummy Returns (2001) {tmdb-1734} - [Bluray-2160p][DTS-X 7.1][HDR10][x265]-CtrlHD.mkv,48929789155,45.57,2160p,,,H.265,DTS:X,HDR10,BluRay,,,
Shazam! Fury of the Gods (2023),Shazam! Fury of the Gods (2023) {tmdb-594767} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Shazam! Fury of the Gods (2023)/Shazam! Fury of the Gods (2023) {tmdb-594767} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Shazam! Fury of the Gods (2023)/Shazam! Fury of the Gods (2023) {tmdb-594767} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,40464667352,37.69,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Shazam! (2019),Shazam! (2019) {tmdb-287947} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,/mnt/media/4K Movies/Shazam! (2019)/Shazam! (2019) {tmdb-287947} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,Shazam! (2019)/Shazam! (2019) {tmdb-287947} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,53068842385,49.42,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Ad Astra (2019),Ad Astra (2019) {tmdb-419704} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-KeYBLaDE.mkv,/mnt/media/4K Movies/Ad Astra (2019)/Ad Astra (2019) {tmdb-419704} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-KeYBLaDE.mkv,Ad Astra (2019)/Ad Astra (2019) {tmdb-419704} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-KeYBLaDE.mkv,27841043730,25.93,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Shawshank Redemption (1994),The Shawshank Redemption (1994) {tmdb-278} - [Bluray-2160p][EAC3 5.1][DV HDR10][x265]-hallowed.mkv,/mnt/media/4K Movies/The Shawshank Redemption (1994)/The Shawshank Redemption (1994) {tmdb-278} - [Bluray-2160p][EAC3 5.1][DV HDR10][x265]-hallowed.mkv,The Shawshank Redemption (1994)/The Shawshank Redemption (1994) {tmdb-278} - [Bluray-2160p][EAC3 5.1][DV HDR10][x265]-hallowed.mkv,17932489875,16.7,2160p,,,H.265,DD+,DV HDR10,BluRay,,,
Pacific Rim (2013),Pacific Rim (2013) {tmdb-68726} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/Pacific Rim (2013)/Pacific Rim (2013) {tmdb-68726} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,Pacific Rim (2013)/Pacific Rim (2013) {tmdb-68726} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,18481905664,17.21,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Mission Impossible III (2006),Mission Impossible III (2006) {tmdb-956} - [Bluray-2160p][TrueHD 5.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/Mission Impossible III (2006)/Mission Impossible III (2006) {tmdb-956} - [Bluray-2160p][TrueHD 5.1][DV HDR10][x265]-SPHD.mkv,Mission Impossible III (2006)/Mission Impossible III (2006) {tmdb-956} - [Bluray-2160p][TrueHD 5.1][DV HDR10][x265]-SPHD.mkv,31350084439,29.2,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Mission Impossible Ghost Protocol (2011),Mission Impossible Ghost Protocol (2011) {tmdb-56292} - [Bluray-2160p][TrueHD 7.1][HDR10][x265]-HQMUX.mkv,/mnt/media/4K Movies/Mission Impossible Ghost Protocol (2011)/Mission Impossible Ghost Protocol (2011) {tmdb-56292} - [Bluray-2160p][TrueHD 7.1][HDR10][x265]-HQMUX.mkv,Mission Impossible Ghost Protocol (2011)/Mission Impossible Ghost Protocol (2011) {tmdb-56292} - [Bluray-2160p][TrueHD 7.1][HDR10][x265]-HQMUX.mkv,27617674989,25.72,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
John Wick Chapter 4 (2023),John Wick Chapter 4 (2023) {tmdb-603692} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/John Wick Chapter 4 (2023)/John Wick Chapter 4 (2023) {tmdb-603692} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,John Wick Chapter 4 (2023)/John Wick Chapter 4 (2023) {tmdb-603692} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,47347063614,44.1,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Bumblebee (2018),Bumblebee (2018) {tmdb-424783} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/Bumblebee (2018)/Bumblebee (2018) {tmdb-424783} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,Bumblebee (2018)/Bumblebee (2018) {tmdb-424783} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,32049157604,29.85,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Kong Skull Island (2017),Kong Skull Island (2017) {tmdb-293167} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,/mnt/media/4K Movies/Kong Skull Island (2017)/Kong Skull Island (2017) {tmdb-293167} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,Kong Skull Island (2017)/Kong Skull Island (2017) {tmdb-293167} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,26161201735,24.36,2160p,,,H.265,TrueHD,HDR10,BluRay,,,
Star Trek First Contact (1996),Star Trek First Contact (1996) {tmdb-199} - [Bluray-2160p][TrueHD 7.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/Star Trek First Contact (1996)/Star Trek First Contact (1996) {tmdb-199} - [Bluray-2160p][TrueHD 7.1][DV HDR10][x265]-SPHD.mkv,Star Trek First Contact (1996)/Star Trek First Contact (1996) {tmdb-199} - [Bluray-2160p][TrueHD 7.1][DV HDR10][x265]-SPHD.mkv,35182782033,32.77,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Alita Battle Angel (2019),Alita Battle Angel (2019) {tmdb-399579} - [Bluray-2160p Proper][TrueHD Atmos 7.1][HDR10Plus][x265]-DON.mkv,/mnt/media/4K Movies/Alita Battle Angel (2019)/Alita Battle Angel (2019) {tmdb-399579} - [Bluray-2160p Proper][TrueHD Atmos 7.1][HDR10Plus][x265]-DON.mkv,Alita Battle Angel (2019)/Alita Battle Angel (2019) {tmdb-399579} - [Bluray-2160p Proper][TrueHD Atmos 7.1][HDR10Plus][x265]-DON.mkv,31571701225,29.4,2160p,,,H.265,TrueHD,HDR10+,BluRay,,,
Zombieland (2009),Zombieland (2009) {tmdb-19908} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,/mnt/media/4K Movies/Zombieland (2009)/Zombieland (2009) {tmdb-19908} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,Zombieland (2009)/Zombieland (2009) {tmdb-19908} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,24432710152,22.75,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
The Terminator (1984),The Terminator (1984) {tmdb-218} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/The Terminator (1984)/The Terminator (1984) {tmdb-218} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,The Terminator (1984)/The Terminator (1984) {tmdb-218} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,42335214271,39.43,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Master and Commander The Far Side of the World (2003),Master and Commander The Far Side of the World (2003) {tmdb-8619} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,/mnt/media/4K Movies/Master and Commander The Far Side of the World (2003)/Master and Commander The Far Side of the World (2003) {tmdb-8619} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,Master and Commander The Far Side of the World (2003)/Master and Commander The Far Side of the World (2003) {tmdb-8619} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,44123422249,41.09,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Warfare (2025),Warfare (2025) {tmdb-1241436} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,/mnt/media/4K Movies/Warfare (2025)/Warfare (2025) {tmdb-1241436} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,Warfare (2025)/Warfare (2025) {tmdb-1241436} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,26182971447,24.38,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
Superman (2025),Superman (2025) {tmdb-1061474} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-SPHD.mkv,/mnt/media/4K Movies/Superman (2025)/Superman (2025) {tmdb-1061474} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-SPHD.mkv,Superman (2025)/Superman (2025) {tmdb-1061474} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-SPHD.mkv,46678490458,43.47,2160p,,,H.265,TrueHD,DV HDR10,BluRay,,,
