title,filename,path,size_bytes,size_gb,resolution,width,height,video_codec,audio_codec,hdr,source,group,duration_minutes,bitrate_mbps
La Chimera (2023),La Chimera (2023) {imdb-tt14561712} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-CODROiPO.mkv,/mnt/synology/rs-movies/La Chimera (2023)/La Chimera (2023) {imdb-tt14561712} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-CODROiPO.mkv,11881125587,11.07,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,131.2,12.07
Hunt for the Wilderpeople (2016),Hunt for the Wilderpeople (2016) {imdb-tt4698684} [Bluray-1080p][AAC 2.0][x264]-SpaceHD.mkv,/mnt/synology/rs-movies/Hunt for the Wilderpeople (2016)/Hunt for the Wilderpeople (2016) {imdb-tt4698684} [Bluray-1080p][AAC 2.0][x264]-SpaceHD.mkv,10243712985,9.54,1080p,1920.0,804.0,H.264,AAC,,BluRay,,101.0,13.53
Justice League Crisis on Two Earths (2010),Justice League Crisis on Two Earths (2010) {imdb-tt1494772} [Bluray-1080p][AC3 5.1][x264]-aAF.mkv,/mnt/synology/rs-movies/Justice League Crisis on Two Earths (2010)/Justice League Crisis on Two Earths (2010) {imdb-tt1494772} [Bluray-1080p][AC3 5.1][x264]-aAF.mkv,4698865665,4.38,1080p,1920.0,1080.0,H.264,DD,,BluRay,,75.4,8.31
Multiplicity (1996),Multiplicity (1996) {imdb-tt0117108} [Remux-1080p][DTS-HD MA 5.1][x264].mkv,/mnt/synology/rs-movies/Multiplicity (1996)/Multiplicity (1996) {imdb-tt0117108} [Remux-1080p][DTS-HD MA 5.1][x264].mkv,22216344135,20.69,1080p,1920.0,1080.0,H.264,DTS-HD,,Remux,,117.2,25.27
M3GAN 2.0 (2025),M3GAN 2.0 (2025) {imdb-tt26342662} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-KyoGo.mkv,/mnt/synology/rs-movies/M3GAN 2.0 (2025)/M3GAN 2.0 (2025) {imdb-tt26342662} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-KyoGo.mkv,7718496867,7.19,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,120.1,8.57
Exit Wounds (2001),Exit Wounds (2001) {imdb-tt0242445} [Bluray-720p][AC3 5.1][x264]-VietHD.mkv,/mnt/synology/rs-movies/Exit Wounds (2001)/Exit Wounds (2001) {imdb-tt0242445} [Bluray-720p][AC3 5.1][x264]-VietHD.mkv,6804178882,6.34,720p,1280.0,534.0,H.264,DD,,BluRay,,101.4,8.95
Y2K (2024),Y2K (2024) {imdb-tt27218960} [Bluray-1080p][TrueHD 5.1][x264]-Replica.mkv,/mnt/synology/rs-movies/Y2K (2024)/Y2K (2024) {imdb-tt27218960} [Bluray-1080p][TrueHD 5.1][x264]-Replica.mkv,11863068550,11.05,1080p,1920.0,1036.0,H.264,TrueHD,,BluRay,,91.7,17.25
Hairspray (1988),Hairspray (1988) {imdb-tt0095270} [Bluray-1080p][DTS 5.1][x264]-HD4U.mkv,/mnt/synology/rs-movies/Hairspray (1988)/Hairspray (1988) {imdb-tt0095270} [Bluray-1080p][DTS 5.1][x264]-HD4U.mkv,7035348849,6.55,1080p,1920.0,1080.0,H.264,DTS,,BluRay,,91.8,10.21
LEGO Jurassic Park The Unofficial Retelling (2023),LEGO Jurassic Park The Unofficial Retelling (2023) {imdb-tt29380429} [WEBDL-1080p][EAC3 5.1][x264]-DOLORES.mkv,/mnt/synology/rs-movies/LEGO Jurassic Park The Unofficial Retelling (2023)/LEGO Jurassic Park The Unofficial Retelling (2023) {imdb-tt29380429} [WEBDL-1080p][EAC3 5.1][x264]-DOLORES.mkv,1338135848,1.25,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,22.3,8.02
On the Town (1949),On the Town (1949) {imdb-tt0041716} [Remux-1080p][DTS-HD MA 1.0][AVC]-KRaLiMaRKo.mkv,/mnt/synology/rs-movies/On the Town (1949)/On the Town (1949) {imdb-tt0041716} [Remux-1080p][DTS-HD MA 1.0][AVC]-KRaLiMaRKo.mkv,18368042894,17.11,1080p,1920.0,1080.0,H.264,DTS-HD,,Remux,,97.8,25.05
The Legend of Billie Jean (1985),The Legend of Billie Jean (1985) {imdb-tt0089470} [Remux-1080p Proper][AC3 2.0][AVC]-KRaLiMaRKo.mkv,/mnt/synology/rs-movies/The Legend of Billie Jean (1985)/The Legend of Billie Jean (1985) {imdb-tt0089470} [Remux-1080p Proper][AC3 2.0][AVC]-KRaLiMaRKo.mkv,17991566344,16.76,1080p,1920.0,1080.0,H.264,DD,,Remux,,95.2,25.19
Time Bandits (1981),Time Bandits (1981) {imdb-tt0081633} [Bluray-1080p][DV HDR10][FLAC 2.0][x265]-rodeO.mkv,/mnt/synology/rs-movies/Time Bandits (1981)/Time Bandits (1981) {imdb-tt0081633} [Bluray-1080p][DV HDR10][FLAC 2.0][x265]-rodeO.mkv,35443638395,33.01,1080p,1920.0,1038.0,H.265,FLAC,DV HDR10,BluRay,,115.9,40.77
"Banshees of Inisherin, The (2022)",The Banshees of Inisherin (2022) {imdb-tt11813216} [Bluray-1080p][EAC3 5.1][x264]-LEGi0N.mkv,"/mnt/synology/rs-movies/Banshees of Inisherin, The (2022)/The Banshees of Inisherin (2022) {imdb-tt11813216} [Bluray-1080p][EAC3 5.1][x264]-LEGi0N.mkv",16550913621,15.41,1080p,1920.0,800.0,H.264,DD+,,BluRay,,113.9,19.37
Harry Potter and the Prisoner of Azkaban (2004),Harry Potter and the Prisoner of Azkaban (2004) {imdb-tt0304141} [Bluray-1080p][AC3 5.1][x264]-NTb.mkv,/mnt/synology/rs-movies/Harry Potter and the Prisoner of Azkaban (2004)/Harry Potter and the Prisoner of Azkaban (2004) {imdb-tt0304141} [Bluray-1080p][AC3 5.1][x264]-NTb.mkv,13195929614,12.29,1080p,1920.0,798.0,H.264,DD,,BluRay,,141.7,12.42
Butt Boy (2020),Butt Boy (2020) {imdb-tt7879442} [WEBDL-1080p][EAC3 5.1][h264]-DiMEPiECE.mkv,/mnt/synology/rs-movies/Butt Boy (2020)/Butt Boy (2020) {imdb-tt7879442} [WEBDL-1080p][EAC3 5.1][h264]-DiMEPiECE.mkv,5951554762,5.54,1080p,1920.0,872.0,H.264,DD+,,WEB-DL,,98.7,8.04
Lilo and Stitch (2025),Lilo and Stitch (2025) {imdb-tt11655566} - [MA][WEBDL-1080p][EAC3 Atmos 5.1][x264]-BYNDR.mkv,/mnt/synology/rs-movies/Lilo and Stitch (2025)/Lilo and Stitch (2025) {imdb-tt11655566} - [MA][WEBDL-1080p][EAC3 Atmos 5.1][x264]-BYNDR.mkv,6933402727,6.46,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,107.6,8.59
Lilo and Stitch (2025),Lilo & Stitch (2025) {imdb-tt11655566} [WEBDL-1080p][EAC3 Atmos 5.1][x264]-BANDOLEROS.mkv,/mnt/synology/rs-movies/Lilo and Stitch (2025)/Lilo & Stitch (2025) {imdb-tt11655566} [WEBDL-1080p][EAC3 Atmos 5.1][x264]-BANDOLEROS.mkv,8999697724,8.38,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,107.6,11.16
The 13th Warrior (1999),The 13th Warrior (1999) {imdb-tt0120657} [Bluray-1080p][DTS 5.1][x264]-HDMaNiAcS.mkv,/mnt/synology/rs-movies/The 13th Warrior (1999)/The 13th Warrior (1999) {imdb-tt0120657} [Bluray-1080p][DTS 5.1][x264]-HDMaNiAcS.mkv,14136783150,13.17,1080p,1920.0,818.0,H.264,DTS,,BluRay,,102.6,18.37
Gunpowder Milkshake (2021),Gunpowder Milkshake (2021) {imdb-tt8368408} [Bluray-1080p][EAC3 5.1][x264]-TayTO.mkv,/mnt/synology/rs-movies/Gunpowder Milkshake (2021)/Gunpowder Milkshake (2021) {imdb-tt8368408} [Bluray-1080p][EAC3 5.1][x264]-TayTO.mkv,13724009949,12.78,1080p,1920.0,804.0,H.264,DD+,,BluRay,,114.7,15.95
Tread (2020),Tread (2020) {imdb-tt5807330} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv,/mnt/synology/rs-movies/Tread (2020)/Tread (2020) {imdb-tt5807330} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-NTG.mkv,4597797210,4.28,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,88.4,6.93
Final Girl (2015),Final Girl (2015) {imdb-tt2124787} [PCOK][WEBDL-1080p][EAC3 5.1][x264]-BFM.mkv,/mnt/synology/rs-movies/Final Girl (2015)/Final Girl (2015) {imdb-tt2124787} [PCOK][WEBDL-1080p][EAC3 5.1][x264]-BFM.mkv,5063218915,4.72,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,84.1,8.03
Bad Luck Banging or Loony Porn (2021),Bad Luck Banging or Loony Porn (2021) {imdb-tt14033502} [Bluray-1080p Proper][DTS-HD MA 5.1][x264]-usury.mkv,/mnt/synology/rs-movies/Bad Luck Banging or Loony Porn (2021)/Bad Luck Banging or Loony Porn (2021) {imdb-tt14033502} [Bluray-1080p Proper][DTS-HD MA 5.1][x264]-usury.mkv,10967386492,10.21,1080p,1920.0,802.0,H.264,DTS-HD,,BluRay,,106.1,13.79
Gary Owen #DoinWhatIDo (2019),Gary Owen #DoinWhatIDo (2019) {imdb-tt10466790} [WEBDL-1080p][EAC3 5.1][h264]-OPUS.mkv,/mnt/synology/rs-movies/Gary Owen #DoinWhatIDo (2019)/Gary Owen #DoinWhatIDo (2019) {imdb-tt10466790} [WEBDL-1080p][EAC3 5.1][h264]-OPUS.mkv,5629363488,5.24,1080p,1920.0,1080.0,H.264,DD+,,WEB-DL,,63.4,11.84
"Little Chaos, A (2014)",A Little Chaos (2015) {imdb-tt2639254} [Bluray-1080p][DTS-HD MA 5.1][x264]-FraMeSToR.mkv,"/mnt/synology/rs-movies/Little Chaos, A (2014)/A Little Chaos (2015) {imdb-tt2639254} [Bluray-1080p][DTS-HD MA 5.1][x264]-FraMeSToR.mkv",13955074188,13.0,1080p,1920.0,800.0,H.264,DTS-HD,,BluRay,,113.0,16.47
Monster House (2006),Monster House (2006) {imdb-tt0385880} [Bluray-1080p][EAC3 5.1][x264]-playHD.mkv,/mnt/synology/rs-movies/Monster House (2006)/Monster House (2006) {imdb-tt0385880} [Bluray-1080p][EAC3 5.1][x264]-playHD.mkv,11253107770,10.48,1080p,1920.0,800.0,H.264,DD+,,BluRay,,90.6,16.55
The Wrath of Becky (2023),The Wrath of Becky (2023) {imdb-tt20916568} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-SCOPE.mkv,/mnt/synology/rs-movies/The Wrath of Becky (2023)/The Wrath of Becky (2023) {imdb-tt20916568} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-SCOPE.mkv,3481658439,3.24,1080p,1920.0,800.0,H.264,DD+,,WEB-DL,,83.9,5.53
Havoc (2005),Havoc (2005) {imdb-tt0285175} [WEBRip-1080p][EAC3 2.0][x264]-KiNGS.mkv,/mnt/synology/rs-movies/Havoc (2005)/Havoc (2005) {imdb-tt0285175} [WEBRip-1080p][EAC3 2.0][x264]-KiNGS.mkv,7956188120,7.41,1080p,1920.0,1080.0,H.264,DD+,,WEBRip,,85.4,12.42
"Home, The (2025)",The Home (2025) {imdb-tt17023012} [WEBDL-1080p][EAC3 Atmos 5.1][h264]-KBOX.mkv,"/mnt/synology/rs-movies/Home, The (2025)/The Home (2025) {imdb-tt17023012} [WEBDL-1080p][EAC3 Atmos 5.1][h264]-KBOX.mkv",5323982586,4.96,1080p,1918.0,800.0,H.264,DD+,,WEB-DL,,94.9,7.48
A Christmas Carol (2009),A Christmas Carol (2009) {imdb-tt1067106} [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,/mnt/synology/rs-movies/A Christmas Carol (2009)/A Christmas Carol (2009) {imdb-tt1067106} [Bluray-1080p][AC3 5.1][x264]-EbP.mkv,6262484298,5.83,1080p,1920.0,800.0,H.264,DD,,BluRay,,95.8,8.71
Inspector Gadget (1999),Inspector Gadget (1999) {imdb-tt0141369} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-QOQ.mkv,/mnt/synology/rs-movies/Inspector Gadget (1999)/Inspector Gadget (1999) {imdb-tt0141369} [AMZN][WEBDL-1080p][EAC3 5.1][h264]-QOQ.mkv,7130934219,6.64,1080p,1920.0,1040.0,H.264,DD+,,WEB-DL,,78.3,12.14
